locus_tag	ftype	length_bp	gene	EC_number	COG	product
DOCPLECE_00495	gene	1446				
DOCPLECE_00495	CDS	1446				hypothetical protein
DOCPLECE_00496	gene	510				
DOCPLECE_00496	CDS	510				hypothetical protein
DOCPLECE_00497	gene	2247				
DOCPLECE_00497	CDS	2247				hypothetical protein
DOCPLECE_00498	gene	993				
DOCPLECE_00498	CDS	993				Type IV secretion system protein VirB11
DOCPLECE_00499	gene	600				
DOCPLECE_00499	CDS	600				hypothetical protein
DOCPLECE_00500	gene	5460				
DOCPLECE_00500	CDS	5460				hypothetical protein
DOCPLECE_00501	gene	1569				
DOCPLECE_00501	CDS	1569				hypothetical protein
DOCPLECE_00502	gene	1608				
DOCPLECE_00502	CDS	1608				hypothetical protein
DOCPLECE_00503	gene	759				
DOCPLECE_00503	CDS	759				hypothetical protein
DOCPLECE_00504	gene	657				
DOCPLECE_00504	CDS	657				hypothetical protein
DOCPLECE_00505	gene	843	cagT			
DOCPLECE_00505	CDS	843	cagT			CAG pathogenicity island protein 12
DOCPLECE_00506	gene	600	cagS			
DOCPLECE_00506	CDS	600	cagS			CAG pathogenicity island protein 13
DOCPLECE_00507	gene	306				
DOCPLECE_00507	CDS	306				hypothetical protein
DOCPLECE_00508	gene	1131				
DOCPLECE_00508	CDS	1131				hypothetical protein
DOCPLECE_00509	gene	921				
DOCPLECE_00509	CDS	921				hypothetical protein
DOCPLECE_00510	gene	714				
DOCPLECE_00510	CDS	714				hypothetical protein
DOCPLECE_00511	gene	1146				
DOCPLECE_00511	CDS	1146				hypothetical protein
DOCPLECE_00512	gene	1113				
DOCPLECE_00512	CDS	1113				hypothetical protein
DOCPLECE_00513	gene	429				
DOCPLECE_00513	CDS	429				hypothetical protein
DOCPLECE_00514	gene	807				
DOCPLECE_00514	CDS	807				hypothetical protein
DOCPLECE_00515	gene	2946	virB4_2			
DOCPLECE_00515	CDS	2946	virB4_2			Type IV secretion system protein virB4
DOCPLECE_00516	gene	627				
DOCPLECE_00516	CDS	627				hypothetical protein
DOCPLECE_00517	gene	348				
DOCPLECE_00517	CDS	348				hypothetical protein
DOCPLECE_00518	gene	3504	cagA			
DOCPLECE_00518	CDS	3504	cagA			Cytotoxicity-associated immunodominant antigen
DOCPLECE_00519	gene	276				
DOCPLECE_00519	CDS	276				hypothetical protein
DOCPLECE_00520	gene	768	murI			
DOCPLECE_00520	CDS	768	murI	5.1.1.3	COG0796	Glutamate racemase
DOCPLECE_00521	gene	1317	rho			
DOCPLECE_00521	CDS	1317	rho	3.6.4.-	COG1158	Transcription termination factor Rho
DOCPLECE_00522	gene	204	rpmE			
DOCPLECE_00522	CDS	204	rpmE		COG0254	50S ribosomal protein L31
DOCPLECE_00523	gene	867	rsmI			
DOCPLECE_00523	CDS	867	rsmI	2.1.1.198	COG0313	Ribosomal RNA small subunit methyltransferase I
DOCPLECE_00524	gene	684				
DOCPLECE_00524	CDS	684		2.1.1.-		Putative TrmH family tRNA/rRNA methyltransferase
DOCPLECE_00525	gene	966				
DOCPLECE_00525	CDS	966				hypothetical protein
DOCPLECE_00526	gene	822				
DOCPLECE_00526	CDS	822				hypothetical protein
DOCPLECE_00527	gene	438				
DOCPLECE_00527	CDS	438				hypothetical protein
DOCPLECE_00528	gene	939	accA			
DOCPLECE_00528	CDS	939	accA	2.1.3.15	COG0825	Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha
DOCPLECE_00529	gene	1239	fabF			
DOCPLECE_00529	CDS	1239	fabF	2.3.1.179	COG0304	3-oxoacyl-[acyl-carrier-protein] synthase 2
DOCPLECE_00530	gene	237	acpP			
DOCPLECE_00530	CDS	237	acpP			Acyl carrier protein
DOCPLECE_00531	gene	744	fabG			
DOCPLECE_00531	CDS	744	fabG	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
DOCPLECE_00532	gene	213	rpsU			
DOCPLECE_00532	CDS	213	rpsU		COG0828	30S ribosomal protein S21
DOCPLECE_00533	gene	1251				
DOCPLECE_00533	CDS	1251				hypothetical protein
DOCPLECE_00534	gene	246				
DOCPLECE_00534	CDS	246				hypothetical protein
DOCPLECE_00535	gene	648	rclC			
DOCPLECE_00535	CDS	648	rclC		COG3059	Inner membrane protein RclC
DOCPLECE_00536	gene	822	dapF			
DOCPLECE_00536	CDS	822	dapF	5.1.1.7	COG0253	Diaminopimelate epimerase
DOCPLECE_00537	gene	1050				
DOCPLECE_00537	CDS	1050			COG0628	Putative transport protein
DOCPLECE_00538	gene	132				
DOCPLECE_00538	CDS	132				hypothetical protein
DOCPLECE_00539	gene	138				
DOCPLECE_00539	CDS	138				hypothetical protein
DOCPLECE_00540	gene	873				
DOCPLECE_00540	CDS	873				hypothetical protein
DOCPLECE_00541	gene	1101	ychF			
DOCPLECE_00541	CDS	1101	ychF		COG0012	Ribosome-binding ATPase YchF
DOCPLECE_00542	gene	1491	pepA			
DOCPLECE_00542	CDS	1491	pepA	3.4.11.1	COG0260	Cytosol aminopeptidase
DOCPLECE_00543	gene	579	yohD			
DOCPLECE_00543	CDS	579	yohD		COG0586	Inner membrane protein YohD
DOCPLECE_00544	gene	540	apt			
DOCPLECE_00544	CDS	540	apt	2.4.2.7	COG0503	Adenine phosphoribosyltransferase
DOCPLECE_00545	gene	333				
DOCPLECE_00545	CDS	333				hypothetical protein
DOCPLECE_00546	gene	456	ywlF			
DOCPLECE_00546	CDS	456	ywlF	5.3.1.-	COG0698	Putative sugar phosphate isomerase YwlF
DOCPLECE_00547	gene	699				
DOCPLECE_00547	CDS	699				hypothetical protein
DOCPLECE_00548	gene	873				
DOCPLECE_00548	CDS	873				hypothetical protein
DOCPLECE_00549	gene	873	folD			
DOCPLECE_00549	CDS	873	folD		COG0190	Bifunctional protein FolD protein
DOCPLECE_00550	gene	2037	mdoB			
DOCPLECE_00550	CDS	2037	mdoB	2.7.8.20		Phosphoglycerol transferase I
DOCPLECE_00551	gene	552				
DOCPLECE_00551	CDS	552				hypothetical protein
DOCPLECE_00552	gene	1119				
DOCPLECE_00552	CDS	1119				hypothetical protein
DOCPLECE_00553	gene	1020	pyrC_2			
DOCPLECE_00553	CDS	1020	pyrC_2	3.5.2.3	COG0418	Dihydroorotase
DOCPLECE_00554	gene	954				
DOCPLECE_00554	CDS	954				hypothetical protein
DOCPLECE_00555	gene	882				
DOCPLECE_00555	CDS	882				hypothetical protein
DOCPLECE_00556	gene	372				
DOCPLECE_00556	CDS	372				hypothetical protein
DOCPLECE_00557	gene	645	nth_1			
DOCPLECE_00557	CDS	645	nth_1	4.2.99.18	COG0177	Endonuclease III
DOCPLECE_00558	gene	237				
DOCPLECE_00558	CDS	237				hypothetical protein
DOCPLECE_00559	gene	2937				
DOCPLECE_00559	CDS	2937				hypothetical protein
DOCPLECE_00560	gene	864	mltG			
DOCPLECE_00560	CDS	864	mltG	4.2.2.-	COG1559	Endolytic murein transglycosylase
DOCPLECE_00561	gene	342	rsxB_1			
DOCPLECE_00561	CDS	342	rsxB_1	7.-.-.-		Ion-translocating oxidoreductase complex subunit B
DOCPLECE_00562	gene	1128	korA			
DOCPLECE_00562	CDS	1128	korA	1.2.7.3	COG0674	2-oxoglutarate oxidoreductase subunit KorA
DOCPLECE_00563	gene	822				
DOCPLECE_00563	CDS	822				hypothetical protein
DOCPLECE_00564	gene	555				
DOCPLECE_00564	CDS	555				hypothetical protein
DOCPLECE_00565	gene	1776				
DOCPLECE_00565	CDS	1776				hypothetical protein
DOCPLECE_00566	gene	165				
DOCPLECE_00566	CDS	165				hypothetical protein
DOCPLECE_00567	gene	1473				
DOCPLECE_00567	CDS	1473				hypothetical protein
DOCPLECE_00568	gene	579				
DOCPLECE_00568	CDS	579				hypothetical protein
DOCPLECE_00569	gene	1983	pbpF			
DOCPLECE_00569	CDS	1983	pbpF		COG0744	Penicillin-binding protein 1F
DOCPLECE_00570	gene	1122	bioF			
DOCPLECE_00570	CDS	1122	bioF	2.3.1.47	COG0156	8-amino-7-oxononanoate synthase 2
DOCPLECE_00571	gene	1302				
DOCPLECE_00571	CDS	1302				hypothetical protein
DOCPLECE_00572	gene	1770				
DOCPLECE_00572	CDS	1770			COG1132	putative ABC transporter ATP-binding protein
DOCPLECE_00573	gene	1533	flaA			
DOCPLECE_00573	CDS	1533	flaA		COG1344	Flagellin A
DOCPLECE_00574	gene	657	nth_2			
DOCPLECE_00574	CDS	657	nth_2	4.2.99.18		Endonuclease III
DOCPLECE_00575	gene	618				
DOCPLECE_00575	CDS	618				hypothetical protein
DOCPLECE_00576	gene	1020	hemE			
DOCPLECE_00576	CDS	1020	hemE	4.1.1.37	COG0407	Uroporphyrinogen decarboxylase
DOCPLECE_00577	gene	1434				
DOCPLECE_00577	CDS	1434				hypothetical protein
DOCPLECE_00578	gene	660				
DOCPLECE_00578	CDS	660				hypothetical protein
DOCPLECE_00579	gene	3087	mdtC			
DOCPLECE_00579	CDS	3087	mdtC			Multidrug resistance protein MdtC
DOCPLECE_00580	gene	570				
DOCPLECE_00580	CDS	570				hypothetical protein
DOCPLECE_00581	gene	9585				
DOCPLECE_00581	CDS	9585				hypothetical protein
DOCPLECE_00582	gene	333				
DOCPLECE_00582	CDS	333				hypothetical protein
DOCPLECE_00583	gene	1971	ligA			
DOCPLECE_00583	CDS	1971	ligA	6.5.1.2	COG0272	DNA ligase
DOCPLECE_00584	gene	942	cheV_2			
DOCPLECE_00584	CDS	942	cheV_2		COG0784	Chemotaxis protein CheV
DOCPLECE_00585	gene	1740	aspS			
DOCPLECE_00585	CDS	1740	aspS	6.1.1.23	COG0173	Aspartate--tRNA(Asp/Asn) ligase
DOCPLECE_00586	gene	576	adk			
DOCPLECE_00586	CDS	576	adk	2.7.4.3	COG0563	Adenylate kinase
DOCPLECE_00587	gene	999				
DOCPLECE_00587	CDS	999				hypothetical protein
DOCPLECE_00588	gene	567				
DOCPLECE_00588	CDS	567				hypothetical protein
DOCPLECE_00589	gene	753				
DOCPLECE_00589	CDS	753				hypothetical protein
DOCPLECE_00590	gene	522	ppa			
DOCPLECE_00590	CDS	522	ppa	3.6.1.1	COG0221	Inorganic pyrophosphatase
DOCPLECE_00591	gene	2250	mutS2			
DOCPLECE_00591	CDS	2250	mutS2	3.1.-.-	COG1193	Endonuclease MutS2
DOCPLECE_00592	gene	363				
DOCPLECE_00592	CDS	363				hypothetical protein
DOCPLECE_00593	gene	1350	murC			
DOCPLECE_00593	CDS	1350	murC	6.3.2.8	COG0773	UDP-N-acetylmuramate--L-alanine ligase
DOCPLECE_00594	gene	1128	dapL			
DOCPLECE_00594	CDS	1128	dapL	2.6.1.83	COG0436	LL-diaminopimelate aminotransferase
DOCPLECE_00595	gene	1080	ispG			
DOCPLECE_00595	CDS	1080	ispG	1.17.7.3	COG0821	4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase (flavodoxin)
DOCPLECE_00596	gene	1206	dapD			
DOCPLECE_00596	CDS	1206	dapD	2.3.1.117	COG2171	2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase
DOCPLECE_00597	gene	1059				
DOCPLECE_00597	CDS	1059				hypothetical protein
DOCPLECE_00598	gene	2052				
DOCPLECE_00598	CDS	2052				hypothetical protein
DOCPLECE_00599	gene	585	mdaB			
DOCPLECE_00599	CDS	585	mdaB	1.6.5.10	COG2249	NADPH:quinone oxidoreductase MdaB
DOCPLECE_00600	gene	1155	hydA			
DOCPLECE_00600	CDS	1155	hydA	1.12.5.1	COG1740	Quinone-reactive Ni/Fe-hydrogenase small chain
DOCPLECE_00601	gene	1737	hydB			
DOCPLECE_00601	CDS	1737	hydB	1.12.5.1	COG0374	Quinone-reactive Ni/Fe-hydrogenase large chain
DOCPLECE_00602	gene	675	hydC			
DOCPLECE_00602	CDS	675	hydC		COG1969	Quinone-reactive Ni/Fe-hydrogenase B-type cytochrome subunit
DOCPLECE_00603	gene	537	hybD			
DOCPLECE_00603	CDS	537	hybD	3.4.23.-	COG0680	Hydrogenase 2 maturation protease
DOCPLECE_00604	gene	1467				
DOCPLECE_00604	CDS	1467				hypothetical protein
DOCPLECE_00605	gene	414				
DOCPLECE_00605	CDS	414				hypothetical protein
DOCPLECE_00606	gene	453				
DOCPLECE_00606	CDS	453				hypothetical protein
DOCPLECE_00607	gene	924				
DOCPLECE_00607	CDS	924				hypothetical protein
DOCPLECE_00608	gene	678	queC			
DOCPLECE_00608	CDS	678	queC	6.3.4.20	COG0603	7-cyano-7-deazaguanine synthase
DOCPLECE_00609	gene	1209	cca			
DOCPLECE_00609	CDS	1209	cca	2.7.7.72		CCA-adding enzyme
DOCPLECE_00610	gene	504				
DOCPLECE_00610	CDS	504				hypothetical protein
DOCPLECE_00611	gene	858	Hgd			
DOCPLECE_00611	CDS	858	Hgd	1.1.1.291		2-(hydroxymethyl)glutarate dehydrogenase
DOCPLECE_00612	gene	654	yfkO			
DOCPLECE_00612	CDS	654	yfkO	1.-.-.-	COG0778	Putative NAD(P)H nitroreductase YfkO
DOCPLECE_00613	gene	1320	gltX1_2			
DOCPLECE_00613	CDS	1320	gltX1_2	6.1.1.17	COG0008	Glutamate--tRNA ligase 1
DOCPLECE_00614	gene	294				
DOCPLECE_00614	CDS	294				hypothetical protein
DOCPLECE_00615	gene	1683				
DOCPLECE_00615	CDS	1683				hypothetical protein
DOCPLECE_00616	gene	822	gtaB			
DOCPLECE_00616	CDS	822	gtaB	2.7.7.9		UTP--glucose-1-phosphate uridylyltransferase
DOCPLECE_00617	gene	408				
DOCPLECE_00617	CDS	408				hypothetical protein
DOCPLECE_00618	gene	1269	murA			
DOCPLECE_00618	CDS	1269	murA	2.5.1.7	COG0766	UDP-N-acetylglucosamine 1-carboxyvinyltransferase
DOCPLECE_00619	gene	1407	aspA			
DOCPLECE_00619	CDS	1407	aspA	4.3.1.1	COG1027	Aspartate ammonia-lyase
DOCPLECE_00620	gene	591				
DOCPLECE_00620	CDS	591				hypothetical protein
DOCPLECE_00621	gene	1365	fucT_1			
DOCPLECE_00621	CDS	1365	fucT_1	2.4.1.152		Alpha-(1,3)-fucosyltransferase FucT
DOCPLECE_00622	gene	624	SERB			
DOCPLECE_00622	CDS	624	SERB	3.1.3.3	COG0560	Phosphoserine phosphatase
DOCPLECE_00623	gene	504	ftnA			
DOCPLECE_00623	CDS	504	ftnA	1.16.3.2	COG1528	Bacterial non-heme ferritin
DOCPLECE_00624	gene	1083	mqnE			
DOCPLECE_00624	CDS	1083	mqnE	2.5.1.120	COG1060	Aminodeoxyfutalosine synthase
DOCPLECE_00625	gene	2631	bamA			
DOCPLECE_00625	CDS	2631	bamA			Outer membrane protein assembly factor BamA
DOCPLECE_00626	gene	1062	mqnC			
DOCPLECE_00626	CDS	1062	mqnC	1.21.98.1	COG1060	Cyclic dehypoxanthine futalosine synthase
DOCPLECE_00627	gene	1308				
DOCPLECE_00627	CDS	1308		3.4.24.-	COG0612	putative zinc protease
DOCPLECE_00628	gene	1425	gatB			
DOCPLECE_00628	CDS	1425	gatB	6.3.5.-	COG0064	Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit B
DOCPLECE_00629	gene	1242	surA			
DOCPLECE_00629	CDS	1242	surA	5.2.1.8		Chaperone SurA
DOCPLECE_00630	gene	1008	lapB			
DOCPLECE_00630	CDS	1008	lapB			Lipopolysaccharide assembly protein B
DOCPLECE_00631	gene	432	rnhA			
DOCPLECE_00631	CDS	432	rnhA	3.1.26.4	COG0328	Ribonuclease HI
DOCPLECE_00632	gene	723	rnc			
DOCPLECE_00632	CDS	723	rnc	3.1.26.3	COG0571	Ribonuclease 3
DOCPLECE_00633	gene	1098	aroC			
DOCPLECE_00633	CDS	1098	aroC	4.2.3.5	COG0082	Chorismate synthase
DOCPLECE_00634	gene	516				
DOCPLECE_00634	CDS	516				hypothetical protein
DOCPLECE_00635	gene	1374	hemN			
DOCPLECE_00635	CDS	1374	hemN	1.3.98.3	COG0635	Oxygen-independent coproporphyrinogen III oxidase
DOCPLECE_00636	gene	1302	glpC			
DOCPLECE_00636	CDS	1302	glpC		COG0247	Anaerobic glycerol-3-phosphate dehydrogenase subunit C
DOCPLECE_00637	gene	1353				
DOCPLECE_00637	CDS	1353				hypothetical protein
DOCPLECE_00638	gene	3504				
DOCPLECE_00638	CDS	3504				hypothetical protein
DOCPLECE_00639	gene	150				
DOCPLECE_00639	CDS	150				hypothetical protein
DOCPLECE_00640	gene	813				
DOCPLECE_00640	CDS	813				hypothetical protein
DOCPLECE_00641	gene	1173				
DOCPLECE_00641	CDS	1173		2.6.1.1		Aspartate aminotransferase
DOCPLECE_00642	gene	792				
DOCPLECE_00642	CDS	792				hypothetical protein
DOCPLECE_00643	gene	1071	xerH_1			
DOCPLECE_00643	CDS	1071	xerH_1		COG0582	Tyrosine recombinase XerH
DOCPLECE_00644	gene	507	ogt			
DOCPLECE_00644	CDS	507	ogt	2.1.1.63		Methylated-DNA--protein-cysteine methyltransferase
DOCPLECE_00645	gene	768				
DOCPLECE_00645	CDS	768				hypothetical protein
DOCPLECE_00646	gene	948	wbpB			
DOCPLECE_00646	CDS	948	wbpB	1.1.1.335	COG0673	UDP-N-acetyl-2-amino-2-deoxy-D-glucuronate oxidase
DOCPLECE_00647	gene	2367	nrdA			
DOCPLECE_00647	CDS	2367	nrdA	1.17.4.1	COG0209	Ribonucleoside-diphosphate reductase 1 subunit alpha
DOCPLECE_00648	gene	540				
DOCPLECE_00648	CDS	540				hypothetical protein
DOCPLECE_00649	gene	321				
DOCPLECE_00649	CDS	321				hypothetical protein
DOCPLECE_00650	gene	1302	glmU			
DOCPLECE_00650	CDS	1302	glmU		COG1207	Bifunctional protein GlmU
DOCPLECE_00651	gene	747	fliP			
DOCPLECE_00651	CDS	747	fliP		COG1338	Flagellar biosynthetic protein FliP
DOCPLECE_00652	gene	2304	fecA_1			
DOCPLECE_00652	CDS	2304	fecA_1		COG4772	Fe(3+) dicitrate transport protein FecA
DOCPLECE_00653	gene	1929	feoB			
DOCPLECE_00653	CDS	1929	feoB		COG0370	Fe(2+) transporter FeoB
DOCPLECE_00654	gene	813				
DOCPLECE_00654	CDS	813				hypothetical protein
DOCPLECE_00655	gene	1215				
DOCPLECE_00655	CDS	1215				hypothetical protein
DOCPLECE_00656	gene	873				
DOCPLECE_00656	CDS	873				hypothetical protein
DOCPLECE_00657	gene	501	acxC			
DOCPLECE_00657	CDS	501	acxC	6.4.1.6	COG4647	Acetone carboxylase gamma subunit
DOCPLECE_00658	gene	2298	acxB			
DOCPLECE_00658	CDS	2298	acxB	6.4.1.6	COG0146	Acetone carboxylase alpha subunit
DOCPLECE_00659	gene	2139	acxA			
DOCPLECE_00659	CDS	2139	acxA	6.4.1.6	COG0145	Acetone carboxylase beta subunit
DOCPLECE_00660	gene	1011				
DOCPLECE_00660	CDS	1011				hypothetical protein
DOCPLECE_00661	gene	1365	atoE			
DOCPLECE_00661	CDS	1365	atoE		COG2031	Putative short-chain fatty acid transporter
DOCPLECE_00662	gene	624	scoB			
DOCPLECE_00662	CDS	624	scoB	2.8.3.5	COG2057	Succinyl-CoA:3-ketoacid coenzyme A transferase subunit B
DOCPLECE_00663	gene	699	scoA			
DOCPLECE_00663	CDS	699	scoA	2.8.3.5	COG1788	Succinyl-CoA:3-ketoacid coenzyme A transferase subunit A
DOCPLECE_00664	gene	1176	thlA			
DOCPLECE_00664	CDS	1176	thlA	2.3.1.9	COG0183	Acetyl-CoA acetyltransferase
DOCPLECE_00665	gene	1005				
DOCPLECE_00665	CDS	1005				hypothetical protein
DOCPLECE_00666	gene	387	dgkA			
DOCPLECE_00666	CDS	387	dgkA	2.7.1.107	COG0818	Diacylglycerol kinase
DOCPLECE_00667	gene	2487	gyrA			
DOCPLECE_00667	CDS	2487	gyrA	5.6.2.2	COG0188	DNA gyrase subunit A
DOCPLECE_00668	gene	474				
DOCPLECE_00668	CDS	474				hypothetical protein
DOCPLECE_00669	gene	1146	atoC			
DOCPLECE_00669	CDS	1146	atoC		COG2204	Regulatory protein AtoC
DOCPLECE_00670	gene	2826	uvrA			
DOCPLECE_00670	CDS	2826	uvrA			UvrABC system protein A
DOCPLECE_00671	gene	822				
DOCPLECE_00671	CDS	822				hypothetical protein
DOCPLECE_00672	gene	927	rsmH			
DOCPLECE_00672	CDS	927	rsmH	2.1.1.199	COG0275	Ribosomal RNA small subunit methyltransferase H
DOCPLECE_00673	gene	345				
DOCPLECE_00673	CDS	345				hypothetical protein
DOCPLECE_00674	gene	903	salL			
DOCPLECE_00674	CDS	903	salL	2.5.1.94	COG1912	Adenosyl-chloride synthase
DOCPLECE_00675	gene	1974				
DOCPLECE_00675	CDS	1974				hypothetical protein
DOCPLECE_00676	gene	1221				
DOCPLECE_00676	CDS	1221				hypothetical protein
DOCPLECE_00677	gene	705				
DOCPLECE_00677	CDS	705				hypothetical protein
DOCPLECE_00678	gene	1245	rpoN			
DOCPLECE_00678	CDS	1245	rpoN		COG1508	RNA polymerase sigma-54 factor
DOCPLECE_00679	gene	723	lptB			
DOCPLECE_00679	CDS	723	lptB	3.6.3.-	COG1137	Lipopolysaccharide export system ATP-binding protein LptB
DOCPLECE_00680	gene	402				
DOCPLECE_00680	CDS	402				hypothetical protein
DOCPLECE_00681	gene	1749				
DOCPLECE_00681	CDS	1749				hypothetical protein
DOCPLECE_00682	gene	633	argO			
DOCPLECE_00682	CDS	633	argO		COG1279	Arginine exporter protein ArgO
DOCPLECE_00683	gene	102				
DOCPLECE_00683	CDS	102				hypothetical protein
DOCPLECE_00684	gene	423				
DOCPLECE_00684	CDS	423				hypothetical protein
DOCPLECE_00685	gene	459				
DOCPLECE_00685	CDS	459				hypothetical protein
DOCPLECE_00686	gene	1866				
DOCPLECE_00686	CDS	1866				hypothetical protein
DOCPLECE_00687	gene	1332	dcuA			
DOCPLECE_00687	CDS	1332	dcuA		COG2704	Anaerobic C4-dicarboxylate transporter DcuA
DOCPLECE_00688	gene	1053	ansA			
DOCPLECE_00688	CDS	1053	ansA	3.5.1.1	COG0252	putative L-asparaginase
DOCPLECE_00689	gene	1905				
DOCPLECE_00689	CDS	1905				hypothetical protein
DOCPLECE_00690	gene	918				
DOCPLECE_00690	CDS	918				hypothetical protein
DOCPLECE_00691	gene	987	dusB			
DOCPLECE_00691	CDS	987	dusB	1.3.1.-	COG0042	tRNA-dihydrouridine synthase B
DOCPLECE_00692	gene	1017	tilS			
DOCPLECE_00692	CDS	1017	tilS	6.3.4.19		tRNA(Ile)-lysidine synthase
DOCPLECE_00693	gene	1068				
DOCPLECE_00693	CDS	1068				hypothetical protein
DOCPLECE_00694	gene	306				
DOCPLECE_00694	CDS	306				hypothetical protein
DOCPLECE_00695	gene	1710				
DOCPLECE_00695	CDS	1710				hypothetical protein
DOCPLECE_00696	gene	1116				
DOCPLECE_00696	CDS	1116				hypothetical protein
DOCPLECE_00697	gene	567				
DOCPLECE_00697	CDS	567				hypothetical protein
DOCPLECE_00698	gene	1320	rimO			
DOCPLECE_00698	CDS	1320	rimO	2.8.4.4	COG0621	Ribosomal protein S12 methylthiotransferase RimO
DOCPLECE_00699	gene	462	gpt			
DOCPLECE_00699	CDS	462	gpt	2.4.2.22		Xanthine phosphoribosyltransferase
DOCPLECE_00700	gene	1110				
DOCPLECE_00700	CDS	1110		2.6.1.51	COG0075	Serine-pyruvate aminotransferase
DOCPLECE_00701	gene	477	pgpA			
DOCPLECE_00701	CDS	477	pgpA	3.1.3.27	COG1267	Phosphatidylglycerophosphatase A
DOCPLECE_00702	gene	1044	ddl			
DOCPLECE_00702	CDS	1044	ddl	6.3.2.4	COG1181	D-alanine--D-alanine ligase
DOCPLECE_00703	gene	726	menH			
DOCPLECE_00703	CDS	726	menH	4.2.99.20		2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase
DOCPLECE_00704	gene	1482	murF			
DOCPLECE_00704	CDS	1482	murF	6.3.2.10		UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase
DOCPLECE_00705	gene	486				
DOCPLECE_00705	CDS	486		2.7.7.53	COG0537	AP-4-A phosphorylase
DOCPLECE_00706	gene	957	prs			
DOCPLECE_00706	CDS	957	prs	2.7.6.1	COG0462	Ribose-phosphate pyrophosphokinase
DOCPLECE_00707	gene	77				
DOCPLECE_00707	tRNA	77				tRNA-Met(cat)
DOCPLECE_00708	gene	621				
DOCPLECE_00708	CDS	621				hypothetical protein
DOCPLECE_00709	gene	465				
DOCPLECE_00709	CDS	465				hypothetical protein
DOCPLECE_00710	gene	984				
DOCPLECE_00710	CDS	984				hypothetical protein
DOCPLECE_00711	gene	1260				
DOCPLECE_00711	CDS	1260				hypothetical protein
DOCPLECE_00712	gene	1203	trmB			
DOCPLECE_00712	CDS	1203	trmB	2.1.1.33		tRNA (guanine-N(7)-)-methyltransferase
DOCPLECE_00713	gene	672	ftsE			
DOCPLECE_00713	CDS	672	ftsE		COG2884	Cell division ATP-binding protein FtsE
DOCPLECE_00714	gene	807				
DOCPLECE_00714	CDS	807				hypothetical protein
DOCPLECE_00715	gene	1203				
DOCPLECE_00715	CDS	1203				hypothetical protein
DOCPLECE_00716	gene	360				
DOCPLECE_00716	CDS	360				hypothetical protein
DOCPLECE_00717	gene	2058	fliD			
DOCPLECE_00717	CDS	2058	fliD		COG1345	Flagellar hook-associated protein 2
DOCPLECE_00718	gene	381	fliS			
DOCPLECE_00718	CDS	381	fliS			Flagellar secretion chaperone FliS
DOCPLECE_00719	gene	240				
DOCPLECE_00719	CDS	240				hypothetical protein
DOCPLECE_00720	gene	708				
DOCPLECE_00720	CDS	708				hypothetical protein
DOCPLECE_00721	gene	147				
DOCPLECE_00721	CDS	147				hypothetical protein
DOCPLECE_00722	gene	879				
DOCPLECE_00722	CDS	879		3.5.1.77		N-carbamoyl-D-amino acid hydrolase
DOCPLECE_00723	gene	1314				
DOCPLECE_00723	CDS	1314				hypothetical protein
DOCPLECE_00724	gene	1254	yeeO			
DOCPLECE_00724	CDS	1254	yeeO		COG0534	putative FMN/FAD exporter YeeO
DOCPLECE_00725	gene	1590	rny			
DOCPLECE_00725	CDS	1590	rny	3.1.-.-	COG1418	Ribonuclease Y
DOCPLECE_00726	gene	558				
DOCPLECE_00726	CDS	558				hypothetical protein
DOCPLECE_00727	gene	882	ftsY_2			
DOCPLECE_00727	CDS	882	ftsY_2			Signal recognition particle receptor FtsY
DOCPLECE_00728	gene	354				
DOCPLECE_00728	CDS	354				hypothetical protein
DOCPLECE_00729	gene	507				
DOCPLECE_00729	CDS	507				hypothetical protein
DOCPLECE_00730	gene	861				
DOCPLECE_00730	CDS	861				hypothetical protein
DOCPLECE_00731	gene	549				
DOCPLECE_00731	CDS	549				hypothetical protein
DOCPLECE_00732	gene	966	moaA_2			
DOCPLECE_00732	CDS	966	moaA_2	4.1.99.22	COG2896	GTP 3',8-cyclase
DOCPLECE_00733	gene	630	mobA			
DOCPLECE_00733	CDS	630	mobA	2.7.7.77		Molybdenum cofactor guanylyltransferase
DOCPLECE_00734	gene	1077	flhB			
DOCPLECE_00734	CDS	1077	flhB		COG1377	Flagellar biosynthetic protein FlhB
DOCPLECE_00735	gene	738				
DOCPLECE_00735	CDS	738				hypothetical protein
DOCPLECE_00736	gene	1410				
DOCPLECE_00736	CDS	1410				hypothetical protein
DOCPLECE_00737	gene	1092				
DOCPLECE_00737	CDS	1092				hypothetical protein
DOCPLECE_00738	gene	1209	tyrS			
DOCPLECE_00738	CDS	1209	tyrS	6.1.1.1	COG0162	Tyrosine--tRNA ligase
DOCPLECE_00739	gene	2331	relA			
DOCPLECE_00739	CDS	2331	relA	2.7.6.5	COG0317	GTP pyrophosphokinase
DOCPLECE_00740	gene	225	rpoZ			
