locus_tag	ftype	length_bp	gene	EC_number	COG	product
GBJEOBOH_00463	CDS	663	bioD	6.3.3.3		ATP-dependent dethiobiotin synthetase BioD
GBJEOBOH_00464	gene	648	thiE			
GBJEOBOH_00464	CDS	648	thiE	2.5.1.3	COG0352	Thiamine-phosphate synthase
GBJEOBOH_00465	gene	1563	recN			
GBJEOBOH_00465	CDS	1563	recN		COG0497	DNA repair protein RecN
GBJEOBOH_00466	gene	73				
GBJEOBOH_00466	tRNA	73				tRNA-Thr(cgt)
GBJEOBOH_00467	gene	1857				
GBJEOBOH_00467	CDS	1857				hypothetical protein
GBJEOBOH_00468	gene	948	rfaE			
GBJEOBOH_00468	CDS	948	rfaE	2.7.1.167	COG2870	D-beta-D-heptose 7-phosphate kinase
GBJEOBOH_00469	gene	702	birA			
GBJEOBOH_00469	CDS	702	birA	6.3.4.15	COG0340	Bifunctional ligase/repressor BirA
GBJEOBOH_00470	gene	465	rimI			
GBJEOBOH_00470	CDS	465	rimI	2.3.1.266	COG0456	[Ribosomal protein S18]-alanine N-acetyltransferase
GBJEOBOH_00471	gene	834				
GBJEOBOH_00471	CDS	834		2.4.2.44	COG0005	S-methyl-5'-thioinosine phosphorylase
GBJEOBOH_00472	gene	309				
GBJEOBOH_00472	CDS	309				hypothetical protein
GBJEOBOH_00473	gene	1101	mgs			
GBJEOBOH_00473	CDS	1101	mgs	2.4.1.337	COG0438	Alpha-monoglucosyldiacylglycerol synthase
GBJEOBOH_00474	gene	1281	nuoF			
GBJEOBOH_00474	CDS	1281	nuoF	7.1.1.-	COG1894	NADH-quinone oxidoreductase subunit F
GBJEOBOH_00475	gene	483	nuoE			
GBJEOBOH_00475	CDS	483	nuoE	7.1.1.-	COG1905	NADH-quinone oxidoreductase subunit E
GBJEOBOH_00476	gene	636	stp			
GBJEOBOH_00476	CDS	636	stp	3.1.3.16	COG0631	Serine/threonine phosphatase stp
GBJEOBOH_00477	gene	816	prkC			
GBJEOBOH_00477	CDS	816	prkC	2.7.11.1	COG0515	Serine/threonine-protein kinase PrkC
GBJEOBOH_00478	gene	615				
GBJEOBOH_00478	CDS	615				hypothetical protein
GBJEOBOH_00479	gene	579				
GBJEOBOH_00479	CDS	579				hypothetical protein
GBJEOBOH_00480	gene	510	def1			
GBJEOBOH_00480	CDS	510	def1	3.5.1.88		Peptide deformylase 1
GBJEOBOH_00481	gene	528				
GBJEOBOH_00481	CDS	528				hypothetical protein
GBJEOBOH_00482	gene	1485	trpE			
GBJEOBOH_00482	CDS	1485	trpE	4.1.3.27	COG0147	Anthranilate synthase component 1
GBJEOBOH_00483	gene	270				
GBJEOBOH_00483	CDS	270				hypothetical protein
GBJEOBOH_00484	gene	2118	sctC			
GBJEOBOH_00484	CDS	2118	sctC			Type 3 secretion system secretin
GBJEOBOH_00485	gene	1293	mtaD			
GBJEOBOH_00485	CDS	1293	mtaD	3.5.4.28	COG0402	5-methylthioadenosine/S-adenosylhomocysteine deaminase
GBJEOBOH_00486	gene	1362	algA			
GBJEOBOH_00486	CDS	1362	algA		COG0662	Alginate biosynthesis protein AlgA
GBJEOBOH_00487	gene	77				
GBJEOBOH_00487	tRNA	77				tRNA-Met(cat)
GBJEOBOH_00488	gene	1314	prsA_1			
GBJEOBOH_00488	CDS	1314	prsA_1	5.2.1.8		Foldase protein PrsA
GBJEOBOH_00489	gene	1716	sdhA			
GBJEOBOH_00489	CDS	1716	sdhA	1.3.5.-	COG1053	8-methylmenaquinol:fumarate reductase flavoprotein subunit
GBJEOBOH_00490	gene	117				
GBJEOBOH_00490	CDS	117				hypothetical protein
GBJEOBOH_00491	gene	1314	purB			
GBJEOBOH_00491	CDS	1314	purB	4.3.2.2	COG0015	Adenylosuccinate lyase
GBJEOBOH_00492	gene	384				
GBJEOBOH_00492	CDS	384				hypothetical protein
GBJEOBOH_00493	gene	1197	rpoN			
GBJEOBOH_00493	CDS	1197	rpoN		COG1508	RNA polymerase sigma-54 factor
GBJEOBOH_00494	gene	474				
GBJEOBOH_00494	CDS	474				hypothetical protein
GBJEOBOH_00495	gene	252				
GBJEOBOH_00495	CDS	252				hypothetical protein
GBJEOBOH_00496	gene	534				
GBJEOBOH_00496	CDS	534				hypothetical protein
GBJEOBOH_00497	gene	819				
GBJEOBOH_00497	CDS	819				hypothetical protein
GBJEOBOH_00498	gene	786	lpxA			
GBJEOBOH_00498	CDS	786	lpxA	2.3.1.129		Acyl-[acyl-carrier-protein]--UDP-N-acetylglucosamine O-acyltransferase
GBJEOBOH_00499	gene	1395	glmU			
GBJEOBOH_00499	CDS	1395	glmU		COG1207	Bifunctional protein GlmU
GBJEOBOH_00500	gene	1230	thrC_2			
GBJEOBOH_00500	CDS	1230	thrC_2	4.2.3.1	COG0498	Threonine synthase
GBJEOBOH_00501	gene	1113	ychF			
GBJEOBOH_00501	CDS	1113	ychF		COG0012	Ribosome-binding ATPase YchF
GBJEOBOH_00502	gene	96				
GBJEOBOH_00502	CDS	96				hypothetical protein
GBJEOBOH_00503	gene	882	cshA			
GBJEOBOH_00503	CDS	882	cshA	3.6.4.13		DEAD-box ATP-dependent RNA helicase CshA
GBJEOBOH_00504	gene	114				
GBJEOBOH_00504	CDS	114				hypothetical protein
GBJEOBOH_00505	gene	201				
GBJEOBOH_00505	CDS	201				hypothetical protein
GBJEOBOH_00506	gene	399				
GBJEOBOH_00506	CDS	399				hypothetical protein
GBJEOBOH_00507	gene	504				
GBJEOBOH_00507	CDS	504				putative protein aq_328
GBJEOBOH_00508	gene	504	yraA			
GBJEOBOH_00508	CDS	504	yraA	3.2.-.-	COG0693	Putative cysteine protease YraA
GBJEOBOH_00509	gene	837				
GBJEOBOH_00509	CDS	837			COG0803	putative periplasmic iron-binding protein
GBJEOBOH_00510	gene	699	znuC			
GBJEOBOH_00510	CDS	699	znuC	7.2.2.-	COG1121	Zinc import ATP-binding protein ZnuC
GBJEOBOH_00511	gene	732	znuB			
GBJEOBOH_00511	CDS	732	znuB		COG1108	High-affinity zinc uptake system membrane protein ZnuB
GBJEOBOH_00512	gene	963				
GBJEOBOH_00512	CDS	963				hypothetical protein
GBJEOBOH_00513	gene	2181	mrcA			
GBJEOBOH_00513	CDS	2181	mrcA		COG5009	Penicillin-binding protein 1A
GBJEOBOH_00514	gene	1122	bioF			
GBJEOBOH_00514	CDS	1122	bioF	2.3.1.47	COG0156	8-amino-7-oxononanoate synthase 2
GBJEOBOH_00515	gene	927				
GBJEOBOH_00515	CDS	927				hypothetical protein
GBJEOBOH_00516	gene	378				
GBJEOBOH_00516	CDS	378				hypothetical protein
GBJEOBOH_00517	gene	276	cysO			
GBJEOBOH_00517	CDS	276	cysO		COG1977	Sulfur carrier protein CysO
GBJEOBOH_00518	gene	3471	smc_1			
GBJEOBOH_00518	CDS	3471	smc_1		COG1196	Chromosome partition protein Smc
GBJEOBOH_00519	gene	237				
GBJEOBOH_00519	CDS	237				hypothetical protein
GBJEOBOH_00520	gene	954	bioB_1			
GBJEOBOH_00520	CDS	954	bioB_1	2.8.1.6		Biotin synthase
GBJEOBOH_00521	gene	2163	ligA			
GBJEOBOH_00521	CDS	2163	ligA	6.5.1.2	COG0272	DNA ligase
GBJEOBOH_00522	gene	429	arsC_1			
GBJEOBOH_00522	CDS	429	arsC_1	1.20.4.4	COG0394	Arsenate reductase
GBJEOBOH_00523	gene	171				
GBJEOBOH_00523	CDS	171				hypothetical protein
GBJEOBOH_00524	gene	366	gph_1			
GBJEOBOH_00524	CDS	366	gph_1	3.1.3.18		Phosphoglycolate phosphatase
GBJEOBOH_00525	gene	354				
GBJEOBOH_00525	CDS	354				hypothetical protein
GBJEOBOH_00526	gene	912	cmpR_1			
GBJEOBOH_00526	CDS	912	cmpR_1			HTH-type transcriptional activator CmpR
GBJEOBOH_00527	gene	381				
GBJEOBOH_00527	CDS	381				hypothetical protein
GBJEOBOH_00528	gene	951	thyX			
GBJEOBOH_00528	CDS	951	thyX	2.1.1.148		Flavin-dependent thymidylate synthase
GBJEOBOH_00529	gene	1083	rtcA			
GBJEOBOH_00529	CDS	1083	rtcA	6.5.1.4	COG0430	RNA 3'-terminal phosphate cyclase
GBJEOBOH_00530	gene	684				
GBJEOBOH_00530	CDS	684				hypothetical protein
GBJEOBOH_00531	gene	1323				
GBJEOBOH_00531	CDS	1323				hypothetical protein
GBJEOBOH_00532	gene	321				
GBJEOBOH_00532	CDS	321				hypothetical protein
GBJEOBOH_00533	gene	1251				
GBJEOBOH_00533	CDS	1251				hypothetical protein
GBJEOBOH_00534	gene	77				
GBJEOBOH_00534	tRNA	77				tRNA-Arg(cct)
GBJEOBOH_00535	gene	1116	mqnE			
GBJEOBOH_00535	CDS	1116	mqnE	2.5.1.120	COG1060	Aminodeoxyfutalosine synthase
GBJEOBOH_00536	gene	597	ywlC			
GBJEOBOH_00536	CDS	597	ywlC	2.7.7.87	COG0009	Threonylcarbamoyl-AMP synthase
GBJEOBOH_00537	gene	1050	yneA			
GBJEOBOH_00537	CDS	1050	yneA			Cell division suppressor protein YneA
GBJEOBOH_00538	gene	273	acyP			
GBJEOBOH_00538	CDS	273	acyP	3.6.1.7	COG1254	Acylphosphatase
GBJEOBOH_00539	gene	987	fliG			
GBJEOBOH_00539	CDS	987	fliG		COG1536	Flagellar motor switch protein FliG
GBJEOBOH_00540	gene	693	sdhB			
GBJEOBOH_00540	CDS	693	sdhB	1.3.5.-	COG0479	8-methylmenaquinol:fumarate reductase iron-sulfur subunit
GBJEOBOH_00541	gene	1623	topA			
GBJEOBOH_00541	CDS	1623	topA	5.6.2.1		DNA topoisomerase 1
GBJEOBOH_00542	gene	76				
GBJEOBOH_00542	tRNA	76				tRNA-Phe(gaa)
GBJEOBOH_00543	gene	291	fdx5			
GBJEOBOH_00543	CDS	291	fdx5			2Fe-2S ferredoxin-5
GBJEOBOH_00544	gene	1062	hoxK_1			
GBJEOBOH_00544	CDS	1062	hoxK_1	1.12.99.6		Uptake hydrogenase small subunit
GBJEOBOH_00545	gene	1902	hoxL			
GBJEOBOH_00545	CDS	1902	hoxL	1.12.99.6		Uptake hydrogenase large subunit
GBJEOBOH_00546	gene	687	hyaC			
GBJEOBOH_00546	CDS	687	hyaC		COG1969	putative Ni/Fe-hydrogenase 1 B-type cytochrome subunit
GBJEOBOH_00547	gene	543				
GBJEOBOH_00547	CDS	543				hypothetical protein
GBJEOBOH_00548	gene	489	hybD			
GBJEOBOH_00548	CDS	489	hybD	3.4.23.-	COG0680	Hydrogenase 2 maturation protease
GBJEOBOH_00549	gene	339				
GBJEOBOH_00549	CDS	339				hypothetical protein
GBJEOBOH_00550	gene	396				
GBJEOBOH_00550	CDS	396				hypothetical protein
GBJEOBOH_00551	gene	780	hypB			
GBJEOBOH_00551	CDS	780	hypB			Hydrogenase maturation factor HypB
GBJEOBOH_00552	gene	2241	hypF			
GBJEOBOH_00552	CDS	2241	hypF	6.2.-.-	COG0068	Carbamoyltransferase HypF
GBJEOBOH_00553	gene	399	atpC			
GBJEOBOH_00553	CDS	399	atpC		COG0355	ATP synthase epsilon chain
GBJEOBOH_00554	gene	720	yfiC			
GBJEOBOH_00554	CDS	720	yfiC	2.1.1.223		tRNA1(Val) (adenine(37)-N6)-methyltransferase
GBJEOBOH_00555	gene	579	plsY			
GBJEOBOH_00555	CDS	579	plsY	2.3.1.275	COG0344	Glycerol-3-phosphate acyltransferase
GBJEOBOH_00556	gene	579				
GBJEOBOH_00556	CDS	579				hypothetical protein
GBJEOBOH_00557	gene	1512	atpA			
GBJEOBOH_00557	CDS	1512	atpA	7.1.2.2	COG0056	ATP synthase subunit alpha
GBJEOBOH_00558	gene	1191				
GBJEOBOH_00558	CDS	1191				hypothetical protein
GBJEOBOH_00559	gene	750	cpdA_1			
GBJEOBOH_00559	CDS	750	cpdA_1	3.1.4.53		3',5'-cyclic adenosine monophosphate phosphodiesterase CpdA
GBJEOBOH_00560	gene	435	arsC_2			
GBJEOBOH_00560	CDS	435	arsC_2	1.20.4.4	COG0394	Arsenate reductase
GBJEOBOH_00561	gene	2781	uvrA			
GBJEOBOH_00561	CDS	2781	uvrA		COG0178	UvrABC system protein A
GBJEOBOH_00562	gene	1011	vdcA			
GBJEOBOH_00562	CDS	1011	vdcA	2.7.7.65		Diguanylate cyclase VdcA
GBJEOBOH_00563	gene	1338	trmFO			
GBJEOBOH_00563	CDS	1338	trmFO	2.1.1.74	COG1206	Methylenetetrahydrofolate--tRNA-(uracil-5-)-methyltransferase TrmFO
GBJEOBOH_00564	gene	705	kdsB			
GBJEOBOH_00564	CDS	705	kdsB	2.7.7.38	COG1212	3-deoxy-manno-octulosonate cytidylyltransferase
GBJEOBOH_00565	gene	1245				
GBJEOBOH_00565	CDS	1245				hypothetical protein
GBJEOBOH_00566	gene	3249	bepG			
GBJEOBOH_00566	CDS	3249	bepG			Efflux pump membrane transporter BepG
GBJEOBOH_00567	gene	1125	mdtA_1			
GBJEOBOH_00567	CDS	1125	mdtA_1			Multidrug resistance protein MdtA
GBJEOBOH_00568	gene	1314				
GBJEOBOH_00568	CDS	1314				hypothetical protein
GBJEOBOH_00569	gene	1242	queH			
GBJEOBOH_00569	CDS	1242	queH	1.17.99.6		Epoxyqueuosine reductase QueH
GBJEOBOH_00570	gene	411				
GBJEOBOH_00570	CDS	411				hypothetical protein
GBJEOBOH_00571	gene	1131	dnaJ_1			
GBJEOBOH_00571	CDS	1131	dnaJ_1		COG0484	Chaperone protein DnaJ
GBJEOBOH_00572	gene	864	truB			
GBJEOBOH_00572	CDS	864	truB	5.4.99.25	COG0130	tRNA pseudouridine synthase B
GBJEOBOH_00573	gene	1194	trpB_1			
GBJEOBOH_00573	CDS	1194	trpB_1	4.2.1.20	COG0133	Tryptophan synthase beta chain
GBJEOBOH_00574	gene	1062	hcnC			
GBJEOBOH_00574	CDS	1062	hcnC	1.4.99.5	COG0665	Hydrogen cyanide synthase subunit HcnC
GBJEOBOH_00575	gene	1983	apc3			
GBJEOBOH_00575	CDS	1983	apc3	6.4.1.8	COG0145	Acetophenone carboxylase gamma subunit
GBJEOBOH_00576	gene	519	nucH			
GBJEOBOH_00576	CDS	519	nucH	3.1.31.1		Thermonuclease
GBJEOBOH_00577	gene	516				
GBJEOBOH_00577	CDS	516				hypothetical protein
GBJEOBOH_00578	gene	555	frr			
GBJEOBOH_00578	CDS	555	frr		COG0233	Ribosome-recycling factor
GBJEOBOH_00579	gene	723	pyrH			
GBJEOBOH_00579	CDS	723	pyrH	2.7.4.22	COG0528	Uridylate kinase
GBJEOBOH_00580	gene	867	tsf			
GBJEOBOH_00580	CDS	867	tsf		COG0264	Elongation factor Ts
GBJEOBOH_00581	gene	1395				
GBJEOBOH_00581	CDS	1395				hypothetical protein
GBJEOBOH_00582	gene	2079	glgP			
GBJEOBOH_00582	CDS	2079	glgP	2.4.1.1	COG0058	Glycogen phosphorylase
GBJEOBOH_00583	gene	2496	cugP			
GBJEOBOH_00583	CDS	2496	cugP	2.7.7.9		UTP--glucose-1-phosphate uridylyltransferase
GBJEOBOH_00584	gene	1434				
GBJEOBOH_00584	CDS	1434				hypothetical protein
GBJEOBOH_00585	gene	1392	glgA			
GBJEOBOH_00585	CDS	1392	glgA	2.4.1.21	COG0297	Glycogen synthase
GBJEOBOH_00586	gene	1893	glgB			
GBJEOBOH_00586	CDS	1893	glgB	2.4.1.18	COG0296	1,4-alpha-glucan branching enzyme GlgB
GBJEOBOH_00587	gene	1458	malQ			
GBJEOBOH_00587	CDS	1458	malQ	2.4.1.25	COG1640	4-alpha-glucanotransferase
GBJEOBOH_00588	gene	2508				
GBJEOBOH_00588	CDS	2508		7.2.2.10		Calcium-transporting ATPase 1
GBJEOBOH_00589	gene	1005				
GBJEOBOH_00589	CDS	1005		1.1.1.28		D-lactate dehydrogenase
GBJEOBOH_00590	gene	1173	ldc			
GBJEOBOH_00590	CDS	1173	ldc	4.1.1.17		Lysine/ornithine decarboxylase
GBJEOBOH_00591	gene	903				
GBJEOBOH_00591	CDS	903				hypothetical protein
GBJEOBOH_00592	gene	834	dsbD_1			
GBJEOBOH_00592	CDS	834	dsbD_1	1.8.1.8		Thiol:disulfide interchange protein DsbD
GBJEOBOH_00593	gene	624	hisH			
GBJEOBOH_00593	CDS	624	hisH	4.3.2.10	COG0118	Imidazole glycerol phosphate synthase subunit HisH
GBJEOBOH_00594	gene	483	rpsG_1			
GBJEOBOH_00594	CDS	483	rpsG_1		COG0049	30S ribosomal protein S7
GBJEOBOH_00595	gene	387	rpsL_1			
GBJEOBOH_00595	CDS	387	rpsL_1			30S ribosomal protein S12
GBJEOBOH_00596	gene	1398	lpd			
GBJEOBOH_00596	CDS	1398	lpd	1.8.1.4	COG1249	Dihydrolipoyl dehydrogenase
GBJEOBOH_00597	gene	1095				
GBJEOBOH_00597	CDS	1095				Iron-sulfur cluster carrier protein
GBJEOBOH_00598	gene	1221	iscS_1			
GBJEOBOH_00598	CDS	1221	iscS_1	2.8.1.7		Cysteine desulfurase IscS
GBJEOBOH_00599	gene	1062	ydiK			
GBJEOBOH_00599	CDS	1062	ydiK		COG0628	Putative transport protein YdiK
GBJEOBOH_00600	gene	1275	purD			
GBJEOBOH_00600	CDS	1275	purD	6.3.4.13	COG0151	Phosphoribosylamine--glycine ligase
GBJEOBOH_00601	gene	1101	pilT_1			
GBJEOBOH_00601	CDS	1101	pilT_1		COG2805	Twitching mobility protein
GBJEOBOH_00602	gene	1227	epsF			
GBJEOBOH_00602	CDS	1227	epsF		COG1459	Type II secretion system protein F
GBJEOBOH_00603	gene	789				
GBJEOBOH_00603	CDS	789		2.5.1.10		Farnesyl diphosphate synthase
GBJEOBOH_00604	gene	726	truA			
GBJEOBOH_00604	CDS	726	truA	5.4.99.12	COG0101	tRNA pseudouridine synthase A
GBJEOBOH_00605	gene	963				
GBJEOBOH_00605	CDS	963				hypothetical protein
GBJEOBOH_00606	gene	1971				
GBJEOBOH_00606	CDS	1971				hypothetical protein
GBJEOBOH_00607	gene	300				
GBJEOBOH_00607	CDS	300				hypothetical protein
GBJEOBOH_00608	gene	729				
GBJEOBOH_00608	CDS	729				hypothetical protein
GBJEOBOH_00609	gene	690				
GBJEOBOH_00609	CDS	690				hypothetical protein
GBJEOBOH_00610	gene	540				
GBJEOBOH_00610	CDS	540				hypothetical protein
GBJEOBOH_00611	gene	498				
GBJEOBOH_00611	CDS	498				hypothetical protein
GBJEOBOH_00612	gene	450	pfdA			
GBJEOBOH_00612	CDS	450	pfdA			Prefoldin subunit alpha
GBJEOBOH_00613	gene	135				
GBJEOBOH_00613	CDS	135				hypothetical protein
GBJEOBOH_00614	gene	1854	mnmG			
GBJEOBOH_00614	CDS	1854	mnmG		COG0445	tRNA uridine 5-carboxymethylaminomethyl modification enzyme MnmG
GBJEOBOH_00615	gene	882	epmA_1			
GBJEOBOH_00615	CDS	882	epmA_1	6.3.1.-	COG2269	Elongation factor P--(R)-beta-lysine ligase
GBJEOBOH_00616	gene	774	xynR			
GBJEOBOH_00616	CDS	774	xynR		COG1414	HTH-type transcriptional regulator XynR
GBJEOBOH_00617	gene	1443	arnT_1			
GBJEOBOH_00617	CDS	1443	arnT_1	2.4.2.43		Undecaprenyl phosphate-alpha-4-amino-4-deoxy-L-arabinose arabinosyl transferase
GBJEOBOH_00618	gene	855				
GBJEOBOH_00618	CDS	855				hypothetical protein
GBJEOBOH_00619	gene	567				
GBJEOBOH_00619	CDS	567		3.1.4.58	COG1514	RNA 2',3'-cyclic phosphodiesterase
GBJEOBOH_00620	gene	996	purM			
GBJEOBOH_00620	CDS	996	purM	6.3.3.1	COG0150	Phosphoribosylformylglycinamidine cyclo-ligase
GBJEOBOH_00621	gene	180				
GBJEOBOH_00621	CDS	180				hypothetical protein
GBJEOBOH_00622	gene	459				
GBJEOBOH_00622	CDS	459				hypothetical protein
GBJEOBOH_00623	gene	360				
GBJEOBOH_00623	CDS	360				hypothetical protein
GBJEOBOH_00624	gene	777	tlyA			
GBJEOBOH_00624	CDS	777	tlyA		COG1189	Hemolysin A
GBJEOBOH_00625	gene	981	mltG			
GBJEOBOH_00625	CDS	981	mltG	4.2.2.-	COG1559	Endolytic murein transglycosylase
GBJEOBOH_00626	gene	1533	nadB			
GBJEOBOH_00626	CDS	1533	nadB	1.4.3.16	COG0029	L-aspartate oxidase
GBJEOBOH_00627	gene	987				
GBJEOBOH_00627	CDS	987			COG0391	Gluconeogenesis factor
GBJEOBOH_00628	gene	513				
GBJEOBOH_00628	CDS	513				hypothetical protein
GBJEOBOH_00629	gene	1281	hisD			
GBJEOBOH_00629	CDS	1281	hisD	1.1.1.23	COG0141	Histidinol dehydrogenase
GBJEOBOH_00630	gene	432				
GBJEOBOH_00630	CDS	432				hypothetical protein
GBJEOBOH_00631	gene	3003	mdtC			
GBJEOBOH_00631	CDS	3003	mdtC			Multidrug resistance protein MdtC
GBJEOBOH_00632	gene	1170	sqr_1			
GBJEOBOH_00632	CDS	1170	sqr_1	1.8.5.4	COG0446	Sulfide-quinone reductase
GBJEOBOH_00633	gene	1086	mqnC			
GBJEOBOH_00633	CDS	1086	mqnC	1.21.98.1	COG1060	Cyclic dehypoxanthine futalosine synthase
GBJEOBOH_00634	gene	492				
GBJEOBOH_00634	CDS	492				hypothetical protein
GBJEOBOH_00635	gene	501				
GBJEOBOH_00635	CDS	501				hypothetical protein
GBJEOBOH_00636	gene	204	rpmI			
GBJEOBOH_00636	CDS	204	rpmI			50S ribosomal protein L35
GBJEOBOH_00637	gene	2010	pcrA			
GBJEOBOH_00637	CDS	2010	pcrA	3.6.4.12		ATP-dependent DNA helicase PcrA
GBJEOBOH_00638	gene	381				
GBJEOBOH_00638	CDS	381				hypothetical protein
GBJEOBOH_00639	gene	1227				
GBJEOBOH_00639	CDS	1227		3.4.21.-		putative CtpA-like serine protease
GBJEOBOH_00640	gene	1008	tsaD			
GBJEOBOH_00640	CDS	1008	tsaD	2.3.1.234	COG0533	tRNA N6-adenosine threonylcarbamoyltransferase
GBJEOBOH_00641	gene	76				
GBJEOBOH_00641	tRNA	76				tRNA-Pro(ggg)
GBJEOBOH_00642	gene	855	hydA			
GBJEOBOH_00642	CDS	855	hydA	1.12.2.1		Periplasmic [NiFe] hydrogenase small subunit
GBJEOBOH_00643	gene	1251	hydB			
GBJEOBOH_00643	CDS	1251	hydB	1.12.2.1	COG0374	Periplasmic [NiFe] hydrogenase large subunit
GBJEOBOH_00644	gene	468				
GBJEOBOH_00644	CDS	468				hypothetical protein
GBJEOBOH_00645	gene	1269	pyrC			
GBJEOBOH_00645	CDS	1269	pyrC	3.5.2.3	COG0044	Dihydroorotase
GBJEOBOH_00646	gene	915				
GBJEOBOH_00646	CDS	915				hypothetical protein
GBJEOBOH_00647	gene	819				
GBJEOBOH_00647	CDS	819				hypothetical protein
GBJEOBOH_00648	gene	450				
GBJEOBOH_00648	CDS	450				hypothetical protein
GBJEOBOH_00649	gene	1107				
GBJEOBOH_00649	CDS	1107				hypothetical protein
GBJEOBOH_00650	gene	369	acpS			
GBJEOBOH_00650	CDS	369	acpS	2.7.8.7	COG0736	Holo-[acyl-carrier-protein] synthase
GBJEOBOH_00651	gene	867				
GBJEOBOH_00651	CDS	867				hypothetical protein
GBJEOBOH_00652	gene	1167	coaBC			
GBJEOBOH_00652	CDS	1167	coaBC		COG0452	Coenzyme A biosynthesis bifunctional protein CoaBC
GBJEOBOH_00653	gene	1275	hemL			
GBJEOBOH_00653	CDS	1275	hemL	5.4.3.8	COG0001	Glutamate-1-semialdehyde 2,1-aminomutase
GBJEOBOH_00654	gene	975				
GBJEOBOH_00654	CDS	975				hypothetical protein
GBJEOBOH_00655	gene	1320	lnt			
GBJEOBOH_00655	CDS	1320	lnt	2.3.1.269	COG0815	Apolipoprotein N-acyltransferase
GBJEOBOH_00656	gene	597				
GBJEOBOH_00656	CDS	597				hypothetical protein
GBJEOBOH_00657	gene	1338	murF			
GBJEOBOH_00657	CDS	1338	murF	6.3.2.10	COG0770	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase
GBJEOBOH_00658	gene	112				
GBJEOBOH_00658	rRNA	112				5S ribosomal RNA
GBJEOBOH_00659	gene	2948				
GBJEOBOH_00659	rRNA	2948				23S ribosomal RNA
GBJEOBOH_00660	gene	74				
GBJEOBOH_00660	tRNA	74				tRNA-Ala(tgc)
GBJEOBOH_00661	gene	74				
GBJEOBOH_00661	tRNA	74				tRNA-Ile(gat)
GBJEOBOH_00662	gene	1580				
GBJEOBOH_00662	rRNA	1580				16S ribosomal RNA
GBJEOBOH_00663	gene	657	queC_1			
GBJEOBOH_00663	CDS	657	queC_1	6.3.4.20	COG0603	7-cyano-7-deazaguanine synthase
GBJEOBOH_00664	gene	756	surE			
GBJEOBOH_00664	CDS	756	surE	3.1.3.5	COG0496	5'-nucleotidase SurE
GBJEOBOH_00665	gene	639				
GBJEOBOH_00665	CDS	639				hypothetical protein
GBJEOBOH_00666	gene	789	flgG_1			
GBJEOBOH_00666	CDS	789	flgG_1		COG4786	Flagellar basal-body rod protein FlgG
GBJEOBOH_00667	gene	1425	nasD			
GBJEOBOH_00667	CDS	1425	nasD	1.7.1.4	COG1251	Nitrite reductase [NAD(P)H]
GBJEOBOH_00668	gene	699				
GBJEOBOH_00668	CDS	699				hypothetical protein
GBJEOBOH_00669	gene	1668	ilvD			
GBJEOBOH_00669	CDS	1668	ilvD	4.2.1.9	COG0129	Dihydroxy-acid dehydratase
GBJEOBOH_00670	gene	1179	trm1			
GBJEOBOH_00670	CDS	1179	trm1	2.1.1.215	COG1867	tRNA (guanine(26)-N(2)/guanine(27)-N(2))-dimethyltransferase
GBJEOBOH_00671	gene	402	tsaE			
GBJEOBOH_00671	CDS	402	tsaE		COG0802	tRNA threonylcarbamoyladenosine biosynthesis protein TsaE
GBJEOBOH_00672	gene	2091	relA			
GBJEOBOH_00672	CDS	2091	relA	2.7.6.5	COG0317	GTP pyrophosphokinase
GBJEOBOH_00673	gene	1026	mreB			
GBJEOBOH_00673	CDS	1026	mreB		COG1077	Cell shape-determining protein MreB
GBJEOBOH_00674	gene	795				
GBJEOBOH_00674	CDS	795				hypothetical protein
GBJEOBOH_00675	gene	258				
GBJEOBOH_00675	CDS	258				hypothetical protein
GBJEOBOH_00676	gene	333	queC_2			
GBJEOBOH_00676	CDS	333	queC_2	6.3.4.20		7-cyano-7-deazaguanine synthase
GBJEOBOH_00677	gene	228				
GBJEOBOH_00677	CDS	228				hypothetical protein
GBJEOBOH_00678	gene	1299	rimO			
GBJEOBOH_00678	CDS	1299	rimO	2.8.4.4	COG0621	Ribosomal protein S12 methylthiotransferase RimO
GBJEOBOH_00679	gene	417				
GBJEOBOH_00679	CDS	417				hypothetical protein
GBJEOBOH_00680	gene	942	corA			
GBJEOBOH_00680	CDS	942	corA		COG0598	Magnesium transport protein CorA
GBJEOBOH_00681	gene	963	pdxA2			
GBJEOBOH_00681	CDS	963	pdxA2	1.1.1.408	COG1995	D-threonate 4-phosphate dehydrogenase
GBJEOBOH_00682	gene	345	queD			
GBJEOBOH_00682	CDS	345	queD	4.1.2.50	COG0720	6-carboxy-5,6,7,8-tetrahydropterin synthase
GBJEOBOH_00683	gene	1638	bepA_1			
GBJEOBOH_00683	CDS	1638	bepA_1	3.4.-.-		Beta-barrel assembly-enhancing protease
GBJEOBOH_00684	gene	885				
GBJEOBOH_00684	CDS	885				hypothetical protein
GBJEOBOH_00685	gene	651	purN			
GBJEOBOH_00685	CDS	651	purN	2.1.2.2	COG0299	Phosphoribosylglycinamide formyltransferase
GBJEOBOH_00686	gene	243				
GBJEOBOH_00686	CDS	243				hypothetical protein
GBJEOBOH_00687	gene	717				
GBJEOBOH_00687	CDS	717		1.11.1.15	COG0450	Peroxiredoxin
