locus_tag	ftype	length_bp	gene	EC_number	COG	product
HPJMNOPJ_01029	gene	411				
HPJMNOPJ_01029	CDS	411				putative protein
HPJMNOPJ_01030	gene	741				
HPJMNOPJ_01030	CDS	741			COG0217	putative transcriptional regulatory protein
HPJMNOPJ_01031	gene	519	nudB			
HPJMNOPJ_01031	CDS	519	nudB	3.6.1.67	COG0494	Dihydroneopterin triphosphate diphosphatase
HPJMNOPJ_01032	gene	786				
HPJMNOPJ_01032	CDS	786				hypothetical protein
HPJMNOPJ_01033	gene	1767	aspS			
HPJMNOPJ_01033	CDS	1767	aspS	6.1.1.12	COG0173	Aspartate--tRNA ligase
HPJMNOPJ_01034	gene	519				
HPJMNOPJ_01034	CDS	519				hypothetical protein
HPJMNOPJ_01035	gene	726	cmoA			
HPJMNOPJ_01035	CDS	726	cmoA	2.1.3.-	COG0500	Carboxy-S-adenosyl-L-methionine synthase
HPJMNOPJ_01036	gene	2475				
HPJMNOPJ_01036	CDS	2475				hypothetical protein
HPJMNOPJ_01037	gene	408	gloA			
HPJMNOPJ_01037	CDS	408	gloA	4.4.1.5	COG0346	Lactoylglutathione lyase
HPJMNOPJ_01038	gene	663	rnt			
HPJMNOPJ_01038	CDS	663	rnt	3.1.13.-	COG0847	Ribonuclease T
HPJMNOPJ_01039	gene	1359				
HPJMNOPJ_01039	CDS	1359				hypothetical protein
HPJMNOPJ_01040	gene	555				
HPJMNOPJ_01040	CDS	555				hypothetical protein
HPJMNOPJ_01041	gene	114				
HPJMNOPJ_01041	CDS	114				hypothetical protein
HPJMNOPJ_01042	gene	90				
HPJMNOPJ_01042	tRNA	90				tRNA-Ser(tga)
HPJMNOPJ_01043	gene	3015	rne			
HPJMNOPJ_01043	CDS	3015	rne	3.1.26.12		Ribonuclease E
HPJMNOPJ_01044	gene	981	rluC			
HPJMNOPJ_01044	CDS	981	rluC	5.4.99.24	COG0564	Ribosomal large subunit pseudouridine synthase C
HPJMNOPJ_01045	gene	705	cobB			
HPJMNOPJ_01045	CDS	705	cobB	2.3.1.286	COG0846	NAD-dependent protein deacylase
HPJMNOPJ_01046	gene	321	trxA			
HPJMNOPJ_01046	CDS	321	trxA		COG0526	Thioredoxin 1
HPJMNOPJ_01047	gene	1110	metI			
HPJMNOPJ_01047	CDS	1110	metI	2.5.1.-	COG0626	Cystathionine gamma-synthase/O-acetylhomoserine (thiol)-lyase
HPJMNOPJ_01048	gene	76				
HPJMNOPJ_01048	tRNA	76				tRNA-Gly(gcc)
HPJMNOPJ_01049	gene	74				
HPJMNOPJ_01049	tRNA	74				tRNA-Cys(gca)
HPJMNOPJ_01050	gene	87				
HPJMNOPJ_01050	tRNA	87				tRNA-Leu(taa)
HPJMNOPJ_01051	gene	1947	macB			
HPJMNOPJ_01051	CDS	1947	macB	3.6.3.-	COG0577	Macrolide export ATP-binding/permease protein MacB
HPJMNOPJ_01052	gene	1128	macA			
HPJMNOPJ_01052	CDS	1128	macA		COG0845	Macrolide export protein MacA
HPJMNOPJ_01053	gene	774				
HPJMNOPJ_01053	CDS	774			COG3713	24 kDa outer membrane protein
HPJMNOPJ_01054	gene	1389				
HPJMNOPJ_01054	CDS	1389				hypothetical protein
HPJMNOPJ_01055	gene	3243				
HPJMNOPJ_01055	CDS	3243				hypothetical protein
HPJMNOPJ_01056	gene	1425	miaB			
HPJMNOPJ_01056	CDS	1425	miaB	2.8.4.3	COG0621	tRNA-2-methylthio-N(6)-dimethylallyladenosine synthase
HPJMNOPJ_01057	gene	1176	ubiF			
HPJMNOPJ_01057	CDS	1176	ubiF	1.14.99.60	COG0654	3-demethoxyubiquinol 3-hydroxylase
HPJMNOPJ_01058	gene	1275	wbpA			
HPJMNOPJ_01058	CDS	1275	wbpA	1.1.1.136	COG0677	UDP-N-acetyl-D-glucosamine 6-dehydrogenase
HPJMNOPJ_01059	gene	1239				
HPJMNOPJ_01059	CDS	1239				hypothetical protein
HPJMNOPJ_01060	gene	1194				
HPJMNOPJ_01060	CDS	1194				hypothetical protein
HPJMNOPJ_01061	gene	1173				
HPJMNOPJ_01061	CDS	1173				hypothetical protein
HPJMNOPJ_01062	gene	1035	capD			
HPJMNOPJ_01062	CDS	1035	capD	5.1.3.2	COG1086	UDP-glucose 4-epimerase
HPJMNOPJ_01063	gene	1122	wbjC			
HPJMNOPJ_01063	CDS	1122	wbjC	1.1.1.367		UDP-2-acetamido-2,6-beta-L-arabino-hexul-4-ose reductase
HPJMNOPJ_01064	gene	1131	wbpI			
HPJMNOPJ_01064	CDS	1131	wbpI	5.1.3.23	COG0381	UDP-2,3-diacetamido-2,3-dideoxy-D-glucuronate 2-epimerase
HPJMNOPJ_01065	gene	1221				
HPJMNOPJ_01065	CDS	1221				hypothetical protein
HPJMNOPJ_01066	gene	603	epsL			
HPJMNOPJ_01066	CDS	603	epsL	2.-.-.-	COG2148	putative sugar transferase EpsL
HPJMNOPJ_01067	gene	1044				
HPJMNOPJ_01067	CDS	1044				hypothetical protein
HPJMNOPJ_01068	gene	588	speG			
HPJMNOPJ_01068	CDS	588	speG	2.3.1.57		Spermidine N(1)-acetyltransferase
HPJMNOPJ_01069	gene	1170	per			
HPJMNOPJ_01069	CDS	1170	per	2.6.1.102	COG0399	GDP-perosamine synthase
HPJMNOPJ_01070	gene	1947	pglF			
HPJMNOPJ_01070	CDS	1947	pglF	4.2.1.135	COG1086	UDP-N-acetyl-alpha-D-glucosamine C6 dehydratase
HPJMNOPJ_01071	gene	1164				
HPJMNOPJ_01071	CDS	1164				hypothetical protein
HPJMNOPJ_01072	gene	444	amsI			
HPJMNOPJ_01072	CDS	444	amsI	3.1.3.48	COG0394	putative low molecular weight protein-tyrosine-phosphatase AmsI
HPJMNOPJ_01073	gene	2100				
HPJMNOPJ_01073	CDS	2100		2.7.10.-		Putative tyrosine-protein kinase in cps region
HPJMNOPJ_01074	gene	831	cpdA			
HPJMNOPJ_01074	CDS	831	cpdA	3.1.4.53	COG1409	3',5'-cyclic adenosine monophosphate phosphodiesterase CpdA
HPJMNOPJ_01075	gene	609	nudF			
HPJMNOPJ_01075	CDS	609	nudF	3.6.1.13		ADP-ribose pyrophosphatase
HPJMNOPJ_01076	gene	687				
HPJMNOPJ_01076	CDS	687				hypothetical protein
HPJMNOPJ_01077	gene	1137	dapE			
HPJMNOPJ_01077	CDS	1137	dapE	3.5.1.18	COG0624	Succinyl-diaminopimelate desuccinylase
HPJMNOPJ_01078	gene	345				
HPJMNOPJ_01078	CDS	345			COG1393	putative protein
HPJMNOPJ_01079	gene	1896	htpG			
HPJMNOPJ_01079	CDS	1896	htpG		COG0326	Chaperone protein HtpG
HPJMNOPJ_01080	gene	561				
HPJMNOPJ_01080	CDS	561			COG3637	putative protein
HPJMNOPJ_01081	gene	507	sprT			
HPJMNOPJ_01081	CDS	507	sprT			Protein SprT
HPJMNOPJ_01082	gene	1155	metK			
HPJMNOPJ_01082	CDS	1155	metK	2.5.1.6	COG0192	S-adenosylmethionine synthase
HPJMNOPJ_01083	gene	420	ndk			
HPJMNOPJ_01083	CDS	420	ndk	2.7.4.6		Nucleoside diphosphate kinase
HPJMNOPJ_01084	gene	1305	pepB			
HPJMNOPJ_01084	CDS	1305	pepB	3.4.11.23	COG0260	Peptidase B
HPJMNOPJ_01085	gene	1038	rffG			
HPJMNOPJ_01085	CDS	1038	rffG	4.2.1.46	COG1088	dTDP-glucose 4,6-dehydratase 2
HPJMNOPJ_01086	gene	219	infA			
HPJMNOPJ_01086	CDS	219	infA		COG0361	Translation initiation factor IF-1
HPJMNOPJ_01087	gene	1542	lnt			
HPJMNOPJ_01087	CDS	1542	lnt	2.3.1.269	COG0815	Apolipoprotein N-acyltransferase
HPJMNOPJ_01088	gene	903	corC			
HPJMNOPJ_01088	CDS	903	corC		COG4535	Magnesium and cobalt efflux protein CorC
HPJMNOPJ_01089	gene	1032	galM			
HPJMNOPJ_01089	CDS	1032	galM	5.1.3.3	COG2017	Aldose 1-epimerase
HPJMNOPJ_01090	gene	1158	galK			
HPJMNOPJ_01090	CDS	1158	galK	2.7.1.6	COG0153	Galactokinase
HPJMNOPJ_01091	gene	1047	galT			
HPJMNOPJ_01091	CDS	1047	galT	2.7.7.12	COG1085	Galactose-1-phosphate uridylyltransferase
HPJMNOPJ_01092	gene	1005	galS			
HPJMNOPJ_01092	CDS	1005	galS		COG1609	HTH-type transcriptional regulator GalS
HPJMNOPJ_01093	gene	993	mglB			
HPJMNOPJ_01093	CDS	993	mglB		COG1879	D-galactose-binding periplasmic protein
HPJMNOPJ_01094	gene	1521	mglA			
HPJMNOPJ_01094	CDS	1521	mglA	7.5.2.11	COG1129	Galactose/methyl galactoside import ATP-binding protein MglA
HPJMNOPJ_01095	gene	1011	mglC			
HPJMNOPJ_01095	CDS	1011	mglC		COG4211	Galactoside transport system permease protein MglC
HPJMNOPJ_01096	gene	3438	mfd			
HPJMNOPJ_01096	CDS	3438	mfd	3.6.4.-	COG1197	Transcription-repair-coupling factor
HPJMNOPJ_01097	gene	1632	eptA			
HPJMNOPJ_01097	CDS	1632	eptA	2.7.-.-	COG2194	Phosphoethanolamine transferase EptA
HPJMNOPJ_01098	gene	192				
HPJMNOPJ_01098	CDS	192				hypothetical protein
HPJMNOPJ_01099	gene	1956	tmcA			
HPJMNOPJ_01099	CDS	1956	tmcA	2.3.1.193	COG1444	tRNA(Met) cytidine acetyltransferase TmcA
HPJMNOPJ_01100	gene	729				
HPJMNOPJ_01100	CDS	729				hypothetical protein
HPJMNOPJ_01101	gene	477	ybeY			
HPJMNOPJ_01101	CDS	477	ybeY	3.1.-.-	COG0319	Endoribonuclease YbeY
HPJMNOPJ_01102	gene	1119	ybeZ			
HPJMNOPJ_01102	CDS	1119	ybeZ		COG1702	PhoH-like protein
HPJMNOPJ_01103	gene	831	ntdB			
HPJMNOPJ_01103	CDS	831	ntdB	3.1.3.92	COG0561	Kanosamine-6-phosphate phosphatase
HPJMNOPJ_01104	gene	2274	gshAB			
HPJMNOPJ_01104	CDS	2274	gshAB		COG1181	Glutathione biosynthesis bifunctional protein GshAB
HPJMNOPJ_01105	gene	909				
HPJMNOPJ_01105	CDS	909				hypothetical protein
HPJMNOPJ_01106	gene	1014	bamC			
HPJMNOPJ_01106	CDS	1014	bamC			Outer membrane protein assembly factor BamC
HPJMNOPJ_01107	gene	897	dapA			
HPJMNOPJ_01107	CDS	897	dapA	4.3.3.7	COG0329	4-hydroxy-tetrahydrodipicolinate synthase
HPJMNOPJ_01108	gene	468	bcp			
HPJMNOPJ_01108	CDS	468	bcp	1.11.1.15	COG1225	Peroxiredoxin Bcp
HPJMNOPJ_01109	gene	1182	purT			
HPJMNOPJ_01109	CDS	1182	purT	2.1.2.-	COG0027	Formate-dependent phosphoribosylglycinamide formyltransferase
HPJMNOPJ_01110	gene	507	luxS			
HPJMNOPJ_01110	CDS	507	luxS	4.4.1.21	COG1854	S-ribosylhomocysteine lyase
HPJMNOPJ_01111	gene	480	yqaA			
HPJMNOPJ_01111	CDS	480	yqaA		COG1238	Inner membrane protein YqaA
HPJMNOPJ_01112	gene	612	lacA			
HPJMNOPJ_01112	CDS	612	lacA	2.3.1.18	COG0110	Galactoside O-acetyltransferase
HPJMNOPJ_01113	gene	600	yqaB			
HPJMNOPJ_01113	CDS	600	yqaB	3.1.3.-	COG0637	Fructose-1-phosphate phosphatase YqaB
HPJMNOPJ_01114	gene	381				
HPJMNOPJ_01114	CDS	381				hypothetical protein
HPJMNOPJ_01115	gene	77				
HPJMNOPJ_01115	tRNA	77				tRNA-Arg(acg)
HPJMNOPJ_01116	gene	77				
HPJMNOPJ_01116	tRNA	77				tRNA-Arg(acg)
HPJMNOPJ_01117	gene	93				
HPJMNOPJ_01117	tRNA	93				tRNA-Ser(gct)
HPJMNOPJ_01118	gene	2016	rep			
HPJMNOPJ_01118	CDS	2016	rep	3.6.4.12	COG0210	ATP-dependent DNA helicase Rep
HPJMNOPJ_01119	gene	222				
HPJMNOPJ_01119	CDS	222				hypothetical protein
HPJMNOPJ_01120	gene	1875	mtlA			
HPJMNOPJ_01120	CDS	1875	mtlA		COG2213	PTS system mannitol-specific EIICBA component
HPJMNOPJ_01121	gene	1158	mtlD			
HPJMNOPJ_01121	CDS	1158	mtlD	1.1.1.17	COG0246	Mannitol-1-phosphate 5-dehydrogenase
HPJMNOPJ_01122	gene	519	mtlR			
HPJMNOPJ_01122	CDS	519	mtlR		COG3722	Mannitol operon repressor
HPJMNOPJ_01123	gene	819	hel			
HPJMNOPJ_01123	CDS	819	hel		COG2503	Lipoprotein E
HPJMNOPJ_01124	gene	2793	polA			
HPJMNOPJ_01124	CDS	2793	polA	2.7.7.7	COG0258	DNA polymerase I
HPJMNOPJ_01125	gene	729				
HPJMNOPJ_01125	CDS	729				hypothetical protein
HPJMNOPJ_01126	gene	669	mutH			
HPJMNOPJ_01126	CDS	669	mutH		COG3066	DNA mismatch repair protein MutH
HPJMNOPJ_01127	gene	543	ogt			
HPJMNOPJ_01127	CDS	543	ogt	2.1.1.63	COG0350	Methylated-DNA--protein-cysteine methyltransferase, constitutive
HPJMNOPJ_01128	gene	1287				
HPJMNOPJ_01128	CDS	1287			COG2067	47 kDa outer membrane protein
HPJMNOPJ_01129	gene	291				
HPJMNOPJ_01129	CDS	291				hypothetical protein
HPJMNOPJ_01130	gene	1662	aspT			
HPJMNOPJ_01130	CDS	1662	aspT			Aspartate/alanine antiporter
HPJMNOPJ_01131	gene	1758	bacA			
HPJMNOPJ_01131	CDS	1758	bacA		COG4178	Vitamin B12 transport ATP-binding protein BacA
HPJMNOPJ_01132	gene	555				
HPJMNOPJ_01132	CDS	555				hypothetical protein
HPJMNOPJ_01133	gene	252				
HPJMNOPJ_01133	CDS	252				hypothetical protein
HPJMNOPJ_01134	gene	1656				
HPJMNOPJ_01134	CDS	1656		5.4.2.8	COG1109	putative phosphomannomutase
HPJMNOPJ_01135	gene	1080				
HPJMNOPJ_01135	CDS	1080				hypothetical protein
HPJMNOPJ_01136	gene	210				
HPJMNOPJ_01136	CDS	210				hypothetical protein
HPJMNOPJ_01137	gene	555				
HPJMNOPJ_01137	CDS	555				hypothetical protein
HPJMNOPJ_01138	gene	789	hmuT			
HPJMNOPJ_01138	CDS	789	hmuT		COG4558	Hemin-binding periplasmic protein HmuT
HPJMNOPJ_01139	gene	945	hmuU			
HPJMNOPJ_01139	CDS	945	hmuU		COG0609	Hemin transport system permease protein HmuU
HPJMNOPJ_01140	gene	738	hmuV			
HPJMNOPJ_01140	CDS	738	hmuV	3.6.3.-		Hemin import ATP-binding protein HmuV
HPJMNOPJ_01141	gene	2430				
HPJMNOPJ_01141	CDS	2430			COG1629	putative TonB-dependent receptor
HPJMNOPJ_01142	gene	1032				
HPJMNOPJ_01142	CDS	1032				hypothetical protein
HPJMNOPJ_01143	gene	462				
HPJMNOPJ_01143	CDS	462				hypothetical protein
HPJMNOPJ_01144	gene	1287				
HPJMNOPJ_01144	CDS	1287				hypothetical protein
HPJMNOPJ_01145	gene	3894	purL			
HPJMNOPJ_01145	CDS	3894	purL	6.3.5.3	COG0046	Phosphoribosylformylglycinamidine synthase
HPJMNOPJ_01146	gene	300	fis			
HPJMNOPJ_01146	CDS	300	fis		COG2901	DNA-binding protein Fis
HPJMNOPJ_01147	gene	999	dusB			
HPJMNOPJ_01147	CDS	999	dusB	1.3.1.-	COG0042	tRNA-dihydrouridine synthase B
HPJMNOPJ_01148	gene	882	prmA			
HPJMNOPJ_01148	CDS	882	prmA	2.1.1.-	COG2264	Ribosomal protein L11 methyltransferase
HPJMNOPJ_01149	gene	1434	panF			
HPJMNOPJ_01149	CDS	1434	panF		COG4145	Sodium/pantothenate symporter
HPJMNOPJ_01150	gene	252	yhdT			
HPJMNOPJ_01150	CDS	252	yhdT		COG3924	putative membrane protein YhdT
HPJMNOPJ_01151	gene	1347	accC			
HPJMNOPJ_01151	CDS	1347	accC	6.3.4.14	COG0439	Biotin carboxylase
HPJMNOPJ_01152	gene	462	accB			
HPJMNOPJ_01152	CDS	462	accB		COG0511	Biotin carboxyl carrier protein of acetyl-CoA carboxylase
HPJMNOPJ_01153	gene	447	aroQ			
HPJMNOPJ_01153	CDS	447	aroQ	4.2.1.10	COG0757	3-dehydroquinate dehydratase
HPJMNOPJ_01154	gene	1014	menC			
HPJMNOPJ_01154	CDS	1014	menC	4.2.1.113	COG1441	o-succinylbenzoate synthase
HPJMNOPJ_01155	gene	174				
HPJMNOPJ_01155	CDS	174				hypothetical protein
HPJMNOPJ_01156	gene	114				
HPJMNOPJ_01156	CDS	114				hypothetical protein
HPJMNOPJ_01157	gene	858	menB			
HPJMNOPJ_01157	CDS	858	menB	4.1.3.36	COG0447	1,4-dihydroxy-2-naphthoyl-CoA synthase
HPJMNOPJ_01158	gene	1254				
HPJMNOPJ_01158	CDS	1254				hypothetical protein
HPJMNOPJ_01159	gene	903	glyQ			
HPJMNOPJ_01159	CDS	903	glyQ	6.1.1.14	COG0752	Glycine--tRNA ligase alpha subunit
HPJMNOPJ_01160	gene	264				
HPJMNOPJ_01160	CDS	264				hypothetical protein
HPJMNOPJ_01161	gene	624	yibF			
HPJMNOPJ_01161	CDS	624	yibF		COG0625	putative GST-like protein YibF
HPJMNOPJ_01162	gene	381				
HPJMNOPJ_01162	CDS	381				hypothetical protein
HPJMNOPJ_01163	gene	2070	glyS			
HPJMNOPJ_01163	CDS	2070	glyS	6.1.1.14	COG0751	Glycine--tRNA ligase beta subunit
HPJMNOPJ_01164	gene	1419	aspA			
HPJMNOPJ_01164	CDS	1419	aspA	4.3.1.1	COG1027	Aspartate ammonia-lyase
HPJMNOPJ_01165	gene	1572	abgT			
HPJMNOPJ_01165	CDS	1572	abgT		COG2978	p-aminobenzoyl-glutamate transport protein
HPJMNOPJ_01166	gene	471				
HPJMNOPJ_01166	CDS	471				hypothetical protein
HPJMNOPJ_01167	gene	291	groS			
HPJMNOPJ_01167	CDS	291	groS		COG0234	10 kDa chaperonin
HPJMNOPJ_01168	gene	1644	groL			
HPJMNOPJ_01168	CDS	1644	groL		COG0459	60 kDa chaperonin
HPJMNOPJ_01169	gene	738				
HPJMNOPJ_01169	CDS	738			COG0725	Putative binding protein
HPJMNOPJ_01170	gene	798				
HPJMNOPJ_01170	CDS	798				hypothetical protein
HPJMNOPJ_01171	gene	600	cysA			
HPJMNOPJ_01171	CDS	600	cysA	7.3.2.3	COG1118	Sulfate/thiosulfate import ATP-binding protein CysA
HPJMNOPJ_01172	gene	849	nadC			
HPJMNOPJ_01172	CDS	849	nadC	2.4.2.19	COG0157	putative nicotinate-nucleotide pyrophosphorylase [carboxylating]
HPJMNOPJ_01173	gene	1833	deaD			
HPJMNOPJ_01173	CDS	1833	deaD	3.6.4.13	COG0513	ATP-dependent RNA helicase DeaD
HPJMNOPJ_01174	gene	786	nlpI			
HPJMNOPJ_01174	CDS	786	nlpI		COG4785	Lipoprotein NlpI 
HPJMNOPJ_01175	gene	2145	pnp			
HPJMNOPJ_01175	CDS	2145	pnp	2.7.7.8	COG1185	Polyribonucleotide nucleotidyltransferase
HPJMNOPJ_01176	gene	76				
HPJMNOPJ_01176	tRNA	76				tRNA-Ala(ggc)
HPJMNOPJ_01177	gene	1443	gltX			
HPJMNOPJ_01177	CDS	1443	gltX	6.1.1.17	COG0008	Glutamate--tRNA ligase
HPJMNOPJ_01178	gene	76				
HPJMNOPJ_01178	tRNA	76				tRNA-Val(tac)
HPJMNOPJ_01179	gene	76				
HPJMNOPJ_01179	tRNA	76				tRNA-Val(tac)
HPJMNOPJ_01180	gene	76				
HPJMNOPJ_01180	tRNA	76				tRNA-Val(tac)
HPJMNOPJ_01181	gene	76				
HPJMNOPJ_01181	tRNA	76				tRNA-Val(tac)
HPJMNOPJ_01182	gene	789				
HPJMNOPJ_01182	CDS	789				hypothetical protein
HPJMNOPJ_01183	gene	1221	argE			
HPJMNOPJ_01183	CDS	1221	argE	3.5.1.16	COG0624	Acetylornithine deacetylase
HPJMNOPJ_01184	gene	1008	argC			
HPJMNOPJ_01184	CDS	1008	argC	1.2.1.38	COG0002	N-acetyl-gamma-glutamyl-phosphate reductase
HPJMNOPJ_01185	gene	774	argB			
HPJMNOPJ_01185	CDS	774	argB	2.7.2.8	COG0548	Acetylglutamate kinase
HPJMNOPJ_01186	gene	1374	argH			
HPJMNOPJ_01186	CDS	1374	argH	4.3.2.1	COG0165	Argininosuccinate lyase
HPJMNOPJ_01187	gene	201				
HPJMNOPJ_01187	CDS	201				hypothetical protein
HPJMNOPJ_01188	gene	324				
HPJMNOPJ_01188	CDS	324				hypothetical protein
HPJMNOPJ_01189	gene	291				
HPJMNOPJ_01189	CDS	291				hypothetical protein
	repeat_region	366				
HPJMNOPJ_01190	gene	327	cas2			
HPJMNOPJ_01190	CDS	327	cas2	3.1.-.-		CRISPR-associated endoribonuclease Cas2
HPJMNOPJ_01191	gene	915	cas1_2			
HPJMNOPJ_01191	CDS	915	cas1_2	3.1.-.-		CRISPR-associated endonuclease Cas1
HPJMNOPJ_01192	gene	3171	cas9			
HPJMNOPJ_01192	CDS	3171	cas9	3.1.-.-	COG3513	CRISPR-associated endonuclease Cas9
HPJMNOPJ_01193	gene	294				
HPJMNOPJ_01193	CDS	294				hypothetical protein
HPJMNOPJ_01194	gene	282				
HPJMNOPJ_01194	CDS	282				hypothetical protein
HPJMNOPJ_01195	gene	351	yfgD			
HPJMNOPJ_01195	CDS	351	yfgD		COG1393	putative protein YfgD
HPJMNOPJ_01196	gene	1065				
HPJMNOPJ_01196	CDS	1065				hypothetical protein
HPJMNOPJ_01197	gene	3099	bepE			
HPJMNOPJ_01197	CDS	3099	bepE			Efflux pump membrane transporter BepE
HPJMNOPJ_01198	gene	444	msrC			
HPJMNOPJ_01198	CDS	444	msrC	1.8.4.14	COG1956	Free methionine-R-sulfoxide reductase
HPJMNOPJ_01199	gene	1212	mdtA			
HPJMNOPJ_01199	CDS	1212	mdtA			Multidrug resistance protein MdtA
HPJMNOPJ_01200	gene	636				
HPJMNOPJ_01200	CDS	636			COG1309	putative HTH-type transcriptional regulator
HPJMNOPJ_01201	gene	750	ftsN			
HPJMNOPJ_01201	CDS	750	ftsN		COG3087	Cell division protein FtsN
HPJMNOPJ_01202	gene	2214	priA			
HPJMNOPJ_01202	CDS	2214	priA	3.6.4.-	COG1198	Primosomal protein N'
HPJMNOPJ_01203	gene	1179	pglJ			
HPJMNOPJ_01203	CDS	1179	pglJ	2.4.1.291	COG0438	N-acetylgalactosamine-N,N'-diacetylbacillosaminyl-diphospho-undecaprenol 4-alpha-N-acetylgalactosaminyltransferase
HPJMNOPJ_01204	gene	909	gspA			
HPJMNOPJ_01204	CDS	909	gspA		COG1442	General stress protein A
HPJMNOPJ_01205	gene	1014				
HPJMNOPJ_01205	CDS	1014				hypothetical protein
HPJMNOPJ_01206	gene	837	lex1			
HPJMNOPJ_01206	CDS	837	lex1	2.-.-.-	COG3306	Lipooligosaccharide biosynthesis protein lex-1
HPJMNOPJ_01207	gene	213	rpmE			
HPJMNOPJ_01207	CDS	213	rpmE		COG0254	50S ribosomal protein L31
HPJMNOPJ_01208	gene	669				
HPJMNOPJ_01208	CDS	669				hypothetical protein
HPJMNOPJ_01209	gene	1032				
HPJMNOPJ_01209	CDS	1032				hypothetical protein
HPJMNOPJ_01210	gene	813	mutM			
HPJMNOPJ_01210	CDS	813	mutM	3.2.2.23	COG0266	Formamidopyrimidine-DNA glycosylase
HPJMNOPJ_01211	gene	726				
HPJMNOPJ_01211	CDS	726				hypothetical protein
HPJMNOPJ_01212	gene	741				
HPJMNOPJ_01212	CDS	741			COG1120	putative ABC transporter ATP-binding protein
HPJMNOPJ_01213	gene	1014				
HPJMNOPJ_01213	CDS	1014			COG0609	putative ABC transporter permease protein
HPJMNOPJ_01214	gene	1053				
HPJMNOPJ_01214	CDS	1053			COG0614	putative protein
HPJMNOPJ_01215	gene	171	rpmG			
HPJMNOPJ_01215	CDS	171	rpmG		COG0267	50S ribosomal protein L33
HPJMNOPJ_01216	gene	237	rpmB			
HPJMNOPJ_01216	CDS	237	rpmB		COG0227	50S ribosomal protein L28
HPJMNOPJ_01217	gene	675				
HPJMNOPJ_01217	CDS	675				hypothetical protein
HPJMNOPJ_01218	gene	1203	coaBC			
HPJMNOPJ_01218	CDS	1203	coaBC		COG0452	Coenzyme A biosynthesis bifunctional protein CoaBC
HPJMNOPJ_01219	gene	456	dut			
HPJMNOPJ_01219	CDS	456	dut	3.6.1.23	COG0756	Deoxyuridine 5'-triphosphate nucleotidohydrolase
HPJMNOPJ_01220	gene	600	slmA			
HPJMNOPJ_01220	CDS	600	slmA		COG1309	Nucleoid occlusion factor SlmA
HPJMNOPJ_01221	gene	219				
HPJMNOPJ_01221	CDS	219				hypothetical protein
HPJMNOPJ_01222	gene	642	crp			
HPJMNOPJ_01222	CDS	642	crp		COG0664	cAMP-activated global transcriptional regulator CRP
HPJMNOPJ_01223	gene	756	COQ5_1			
HPJMNOPJ_01223	CDS	756	COQ5_1	2.1.1.163		2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial
HPJMNOPJ_01224	gene	1077	recF			
HPJMNOPJ_01224	CDS	1077	recF		COG1195	DNA replication and repair protein RecF
HPJMNOPJ_01225	gene	1101	dnaN			
HPJMNOPJ_01225	CDS	1101	dnaN		COG0592	Beta sliding clamp
HPJMNOPJ_01226	gene	1356	dnaA			
HPJMNOPJ_01226	CDS	1356	dnaA		COG0593	Chromosomal replication initiator protein DnaA
HPJMNOPJ_01227	gene	135	rpmH			
HPJMNOPJ_01227	CDS	135	rpmH			50S ribosomal protein L34
HPJMNOPJ_01228	gene	327	rnpA			
HPJMNOPJ_01228	CDS	327	rnpA	3.1.26.5	COG0594	Ribonuclease P protein component
HPJMNOPJ_01229	gene	261	yidD			
HPJMNOPJ_01229	CDS	261	yidD		COG0759	Putative membrane protein insertion efficiency factor
HPJMNOPJ_01230	gene	1626	yidC			
HPJMNOPJ_01230	CDS	1626	yidC			Membrane protein insertase YidC
HPJMNOPJ_01231	gene	1359	mnmE			
HPJMNOPJ_01231	CDS	1359	mnmE	3.6.-.-	COG0486	tRNA modification GTPase MnmE
HPJMNOPJ_01232	gene	1392	sdcS_1			
HPJMNOPJ_01232	CDS	1392	sdcS_1			Sodium-dependent dicarboxylate transporter SdcS
HPJMNOPJ_01233	gene	501	rraA			
HPJMNOPJ_01233	CDS	501	rraA		COG0684	Regulator of ribonuclease activity A
HPJMNOPJ_01234	gene	906	menA			
HPJMNOPJ_01234	CDS	906	menA	2.5.1.74	COG1575	1,4-dihydroxy-2-naphthoate octaprenyltransferase
HPJMNOPJ_01235	gene	741	trmO			
HPJMNOPJ_01235	CDS	741	trmO	2.1.1.-	COG1720	tRNA (adenine(37)-N6)-methyltransferase
HPJMNOPJ_01236	gene	372	ygiW			
HPJMNOPJ_01236	CDS	372	ygiW		COG3111	Protein YgiW
HPJMNOPJ_01237	gene	846				
HPJMNOPJ_01237	CDS	846				hypothetical protein
HPJMNOPJ_01238	gene	1851	typA			
HPJMNOPJ_01238	CDS	1851	typA		COG1217	GTP-binding protein TypA/BipA 
HPJMNOPJ_01239	gene	912				
HPJMNOPJ_01239	CDS	912				hypothetical protein
HPJMNOPJ_01240	gene	1419	glnA			
HPJMNOPJ_01240	CDS	1419	glnA	6.3.1.2	COG0174	Glutamine synthetase
HPJMNOPJ_01241	gene	375				
HPJMNOPJ_01241	CDS	375				hypothetical protein
HPJMNOPJ_01242	gene	450	rplI			
HPJMNOPJ_01242	CDS	450	rplI		COG0359	50S ribosomal protein L9
HPJMNOPJ_01243	gene	228	rpsR			
HPJMNOPJ_01243	CDS	228	rpsR		COG0238	30S ribosomal protein S18
