locus_tag	ftype	length_bp	gene	EC_number	COG	product
OOIKDGDG_00494	CDS	873				hypothetical protein
OOIKDGDG_00495	gene	2058				
OOIKDGDG_00495	CDS	2058				hypothetical protein
OOIKDGDG_00496	gene	1233				
OOIKDGDG_00496	CDS	1233				hypothetical protein
OOIKDGDG_00497	gene	222				
OOIKDGDG_00497	CDS	222				hypothetical protein
OOIKDGDG_00498	gene	1194	dapL			
OOIKDGDG_00498	CDS	1194	dapL	2.6.1.83	COG0436	LL-diaminopimelate aminotransferase
OOIKDGDG_00499	gene	1023				
OOIKDGDG_00499	CDS	1023				hypothetical protein
OOIKDGDG_00500	gene	273				
OOIKDGDG_00500	CDS	273				hypothetical protein
OOIKDGDG_00501	gene	954				
OOIKDGDG_00501	CDS	954				hypothetical protein
OOIKDGDG_00502	gene	1158				
OOIKDGDG_00502	CDS	1158				hypothetical protein
OOIKDGDG_00503	gene	1707	proS			
OOIKDGDG_00503	CDS	1707	proS	6.1.1.15	COG0442	Proline--tRNA ligase
OOIKDGDG_00504	gene	1161	hrcA			
OOIKDGDG_00504	CDS	1161	hrcA		COG1420	Heat-inducible transcription repressor HrcA
OOIKDGDG_00505	gene	555	grpE			
OOIKDGDG_00505	CDS	555	grpE		COG0576	Protein GrpE
OOIKDGDG_00506	gene	1983	dnaK			
OOIKDGDG_00506	CDS	1983	dnaK			Chaperone protein DnaK
OOIKDGDG_00507	gene	2028	rnr			
OOIKDGDG_00507	CDS	2028	rnr	3.1.13.1	COG0557	Ribonuclease R
OOIKDGDG_00508	gene	591				
OOIKDGDG_00508	CDS	591		3.2.2.-	COG2094	Putative 3-methyladenine DNA glycosylase
OOIKDGDG_00509	gene	672				
OOIKDGDG_00509	CDS	672				hypothetical protein
OOIKDGDG_00510	gene	192				
OOIKDGDG_00510	CDS	192				hypothetical protein
OOIKDGDG_00511	gene	162				
OOIKDGDG_00511	CDS	162				hypothetical protein
OOIKDGDG_00512	gene	477	ybeY			
OOIKDGDG_00512	CDS	477	ybeY	3.1.-.-		Endoribonuclease YbeY
OOIKDGDG_00513	gene	1164				
OOIKDGDG_00513	CDS	1164				hypothetical protein
OOIKDGDG_00514	gene	351				
OOIKDGDG_00514	CDS	351				hypothetical protein
OOIKDGDG_00515	gene	1863				
OOIKDGDG_00515	CDS	1863				hypothetical protein
OOIKDGDG_00516	gene	234				
OOIKDGDG_00516	CDS	234				hypothetical protein
OOIKDGDG_00517	gene	1110	mqnE			
OOIKDGDG_00517	CDS	1110	mqnE	2.5.1.120	COG1060	Aminodeoxyfutalosine synthase
OOIKDGDG_00518	gene	795	mqnA			
OOIKDGDG_00518	CDS	795	mqnA	4.2.1.151	COG1427	Chorismate dehydratase
OOIKDGDG_00519	gene	693	menG			
OOIKDGDG_00519	CDS	693	menG	2.1.1.163		Demethylmenaquinone methyltransferase
OOIKDGDG_00520	gene	1563				
OOIKDGDG_00520	CDS	1563				hypothetical protein
OOIKDGDG_00521	gene	840				
OOIKDGDG_00521	CDS	840				hypothetical protein
OOIKDGDG_00522	gene	975				
OOIKDGDG_00522	CDS	975				hypothetical protein
OOIKDGDG_00523	gene	774	dapF			
OOIKDGDG_00523	CDS	774	dapF	5.1.1.7	COG0253	Diaminopimelate epimerase
OOIKDGDG_00524	gene	576	clpP1			
OOIKDGDG_00524	CDS	576	clpP1	3.4.21.92		ATP-dependent Clp protease proteolytic subunit 1
OOIKDGDG_00525	gene	1494	glyA			
OOIKDGDG_00525	CDS	1494	glyA	2.1.2.1	COG0112	Serine hydroxymethyltransferase
OOIKDGDG_00526	gene	771				
OOIKDGDG_00526	CDS	771				hypothetical protein
OOIKDGDG_00527	gene	333				
OOIKDGDG_00527	CDS	333				hypothetical protein
OOIKDGDG_00528	gene	1080				
OOIKDGDG_00528	CDS	1080				hypothetical protein
OOIKDGDG_00529	gene	765				
OOIKDGDG_00529	CDS	765				hypothetical protein
OOIKDGDG_00530	gene	990	kdsD			
OOIKDGDG_00530	CDS	990	kdsD	5.3.1.13	COG0517	Arabinose 5-phosphate isomerase KdsD
OOIKDGDG_00531	gene	1182	pdhC_2			
OOIKDGDG_00531	CDS	1182	pdhC_2	2.3.1.12	COG0508	Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex
OOIKDGDG_00532	gene	1245	gltP			
OOIKDGDG_00532	CDS	1245	gltP		COG1301	Proton/glutamate-aspartate symporter
OOIKDGDG_00533	gene	1098	lpxK			
OOIKDGDG_00533	CDS	1098	lpxK	2.7.1.130		Tetraacyldisaccharide 4'-kinase
OOIKDGDG_00534	gene	798	aviRb			
OOIKDGDG_00534	CDS	798	aviRb	2.1.1.208		23S rRNA (uridine(2479)-2'-O)-methyltransferase
OOIKDGDG_00535	gene	828	rlmL			
OOIKDGDG_00535	CDS	828	rlmL	2.1.1.264		Ribosomal RNA large subunit methyltransferase K/L
OOIKDGDG_00536	gene	603	ribC			
OOIKDGDG_00536	CDS	603	ribC	2.5.1.9	COG0307	Riboflavin synthase
OOIKDGDG_00537	gene	459	nrdR			
OOIKDGDG_00537	CDS	459	nrdR		COG1327	Transcriptional repressor NrdR
OOIKDGDG_00538	gene	375	yocK			
OOIKDGDG_00538	CDS	375	yocK		COG1734	General stress protein 16O
OOIKDGDG_00539	gene	507	lspA			
OOIKDGDG_00539	CDS	507	lspA	3.4.23.36		Lipoprotein signal peptidase
OOIKDGDG_00540	gene	1350	alsT_1			
OOIKDGDG_00540	CDS	1350	alsT_1		COG1115	Amino-acid carrier protein AlsT
OOIKDGDG_00541	gene	360				
OOIKDGDG_00541	CDS	360				hypothetical protein
OOIKDGDG_00542	gene	303				
OOIKDGDG_00542	CDS	303				hypothetical protein
OOIKDGDG_00543	gene	2844				
OOIKDGDG_00543	CDS	2844				putative outer membrane protein pmp19
OOIKDGDG_00544	gene	5172				
OOIKDGDG_00544	CDS	5172				putative outer membrane protein pmp20
OOIKDGDG_00545	gene	89				
OOIKDGDG_00545	tRNA	89				tRNA-Ser(gga)
OOIKDGDG_00546	gene	837	znuA			
OOIKDGDG_00546	CDS	837	znuA		COG0803	High-affinity zinc uptake system binding-protein ZnuA
OOIKDGDG_00547	gene	738	znuC			
OOIKDGDG_00547	CDS	738	znuC	7.2.2.-	COG1121	High-affinity zinc uptake system ATP-binding protein ZnuC
OOIKDGDG_00548	gene	882	znuB			
OOIKDGDG_00548	CDS	882	znuB		COG1108	High-affinity zinc uptake system membrane protein ZnuB
OOIKDGDG_00549	gene	1008	obg			
OOIKDGDG_00549	CDS	1008	obg	3.6.5.-		GTPase Obg
OOIKDGDG_00550	gene	255	rpmA			
OOIKDGDG_00550	CDS	255	rpmA		COG0211	50S ribosomal protein L27
OOIKDGDG_00551	gene	321	rplU			
OOIKDGDG_00551	CDS	321	rplU		COG0261	50S ribosomal protein L21
OOIKDGDG_00552	gene	75				
OOIKDGDG_00552	tRNA	75				tRNA-Phe(gaa)
OOIKDGDG_00553	gene	531	ispF			
OOIKDGDG_00553	CDS	531	ispF	4.6.1.12	COG0245	2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase
OOIKDGDG_00554	gene	1044	cysJ			
OOIKDGDG_00554	CDS	1044	cysJ	1.8.1.2	COG0369	Sulfite reductase [NADPH] flavoprotein alpha-component
OOIKDGDG_00555	gene	318	rpsJ			
OOIKDGDG_00555	CDS	318	rpsJ		COG0051	30S ribosomal protein S10
OOIKDGDG_00556	gene	2085	fusA			
OOIKDGDG_00556	CDS	2085	fusA		COG0480	Elongation factor G
OOIKDGDG_00557	gene	474	rpsG			
OOIKDGDG_00557	CDS	474	rpsG		COG0049	30S ribosomal protein S7
OOIKDGDG_00558	gene	408	rpsL			
OOIKDGDG_00558	CDS	408	rpsL		COG0048	30S ribosomal protein S12
OOIKDGDG_00559	gene	939				
OOIKDGDG_00559	CDS	939				hypothetical protein
OOIKDGDG_00560	gene	270				
OOIKDGDG_00560	CDS	270				hypothetical protein
OOIKDGDG_00561	gene	1938				
OOIKDGDG_00561	CDS	1938				hypothetical protein
OOIKDGDG_00562	gene	591				
OOIKDGDG_00562	CDS	591				hypothetical protein
OOIKDGDG_00563	gene	1671	omcB			
OOIKDGDG_00563	CDS	1671	omcB			Large cysteine-rich periplasmic protein OmcB
OOIKDGDG_00564	gene	273	omcA			
OOIKDGDG_00564	CDS	273	omcA			Small cysteine-rich outer membrane protein OmcA
OOIKDGDG_00565	gene	189				
OOIKDGDG_00565	CDS	189				hypothetical protein
OOIKDGDG_00566	gene	1518	gltX			
OOIKDGDG_00566	CDS	1518	gltX	6.1.1.17	COG0008	Glutamate--tRNA ligase
OOIKDGDG_00567	gene	537				
OOIKDGDG_00567	CDS	537				Early upstream open reading frame
OOIKDGDG_00568	gene	1122				
OOIKDGDG_00568	CDS	1122				hypothetical protein
OOIKDGDG_00569	gene	1767				
OOIKDGDG_00569	CDS	1767				hypothetical protein
OOIKDGDG_00570	gene	4209	secD			
OOIKDGDG_00570	CDS	4209	secD			Protein translocase subunit SecD
OOIKDGDG_00571	gene	1101				
OOIKDGDG_00571	CDS	1101				hypothetical protein
OOIKDGDG_00572	gene	786	uppS			
OOIKDGDG_00572	CDS	786	uppS	2.5.1.-		Isoprenyl transferase
OOIKDGDG_00573	gene	927				
OOIKDGDG_00573	CDS	927				hypothetical protein
OOIKDGDG_00574	gene	651	cmk			
OOIKDGDG_00574	CDS	651	cmk	2.7.4.25	COG0283	Cytidylate kinase
OOIKDGDG_00575	gene	639	aas_1			
OOIKDGDG_00575	CDS	639	aas_1	6.2.1.20		Bifunctional protein Aas
OOIKDGDG_00576	gene	1686	argS			
OOIKDGDG_00576	CDS	1686	argS	6.1.1.19	COG0018	Arginine--tRNA ligase
OOIKDGDG_00577	gene	1377	murA1			
OOIKDGDG_00577	CDS	1377	murA1	2.5.1.7	COG0766	UDP-N-acetylglucosamine 1-carboxyvinyltransferase 1
OOIKDGDG_00578	gene	2268				
OOIKDGDG_00578	CDS	2268				hypothetical protein
OOIKDGDG_00579	gene	717	yebC			
OOIKDGDG_00579	CDS	717	yebC		COG0217	putative transcriptional regulatory protein YebC
OOIKDGDG_00580	gene	555				
OOIKDGDG_00580	CDS	555				hypothetical protein
OOIKDGDG_00581	gene	516				
OOIKDGDG_00581	CDS	516				hypothetical protein
OOIKDGDG_00582	gene	762	prfB			
OOIKDGDG_00582	CDS	762	prfB			Peptide chain release factor 2
OOIKDGDG_00583	gene	264				
OOIKDGDG_00583	CDS	264				hypothetical protein
OOIKDGDG_00584	gene	963	lpxG			
OOIKDGDG_00584	CDS	963	lpxG	3.6.1.-	COG1408	UDP-2,3-diacylglucosamine pyrophosphatase LpxG
OOIKDGDG_00585	gene	636	ispD			
OOIKDGDG_00585	CDS	636	ispD	2.7.7.60	COG1211	2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase
OOIKDGDG_00586	gene	804	truA			
OOIKDGDG_00586	CDS	804	truA	5.4.99.12	COG0101	tRNA pseudouridine synthase A
OOIKDGDG_00587	gene	693	gph			
OOIKDGDG_00587	CDS	693	gph	3.1.3.18		Phosphoglycolate phosphatase
OOIKDGDG_00588	gene	678				
OOIKDGDG_00588	CDS	678				hypothetical protein
OOIKDGDG_00589	gene	85				
OOIKDGDG_00589	tRNA	85				tRNA-Leu(caa)
OOIKDGDG_00590	gene	321				
OOIKDGDG_00590	CDS	321				hypothetical protein
OOIKDGDG_00591	gene	1095	rcsC			
OOIKDGDG_00591	CDS	1095	rcsC	2.7.13.3		Sensor histidine kinase RcsC
OOIKDGDG_00592	gene	1956				
OOIKDGDG_00592	CDS	1956				hypothetical protein
OOIKDGDG_00593	gene	1161	atoC			
OOIKDGDG_00593	CDS	1161	atoC		COG2204	Regulatory protein AtoC
OOIKDGDG_00594	gene	74				
OOIKDGDG_00594	tRNA	74				tRNA-Arg(tcg)
OOIKDGDG_00595	gene	687	hpf			
OOIKDGDG_00595	CDS	687	hpf			Ribosome hibernation promoting factor
OOIKDGDG_00596	gene	546				
OOIKDGDG_00596	CDS	546				hypothetical protein
OOIKDGDG_00597	gene	759	recO			
OOIKDGDG_00597	CDS	759	recO			DNA repair protein RecO
OOIKDGDG_00598	gene	600				
OOIKDGDG_00598	CDS	600				hypothetical protein
OOIKDGDG_00599	gene	84				
OOIKDGDG_00599	tRNA	84				tRNA-Leu(gag)
OOIKDGDG_00600	gene	651				
OOIKDGDG_00600	CDS	651				hypothetical protein
OOIKDGDG_00601	gene	312	yidD			
OOIKDGDG_00601	CDS	312	yidD			Putative membrane protein insertion efficiency factor
OOIKDGDG_00602	gene	1089				
OOIKDGDG_00602	CDS	1089				hypothetical protein
OOIKDGDG_00603	gene	2379	pheT			
OOIKDGDG_00603	CDS	2379	pheT	6.1.1.20	COG0072	Phenylalanine--tRNA ligase beta subunit
OOIKDGDG_00604	gene	972				
OOIKDGDG_00604	CDS	972				hypothetical protein
OOIKDGDG_00605	gene	522	ogt			
OOIKDGDG_00605	CDS	522	ogt	2.1.1.63		Methylated-DNA--protein-cysteine methyltransferase
OOIKDGDG_00606	gene	1740				
OOIKDGDG_00606	CDS	1740				hypothetical protein
OOIKDGDG_00607	gene	1482				
OOIKDGDG_00607	CDS	1482				hypothetical protein
OOIKDGDG_00608	gene	2124				
OOIKDGDG_00608	CDS	2124				hypothetical protein
OOIKDGDG_00609	gene	267				
OOIKDGDG_00609	CDS	267				hypothetical protein
OOIKDGDG_00610	gene	198				
OOIKDGDG_00610	CDS	198				hypothetical protein
OOIKDGDG_00611	gene	321				
OOIKDGDG_00611	CDS	321				hypothetical protein
OOIKDGDG_00612	gene	1005				
OOIKDGDG_00612	CDS	1005				hypothetical protein
OOIKDGDG_00613	gene	1044	hemH			
OOIKDGDG_00613	CDS	1044	hemH	4.99.1.1	COG0276	Ferrochelatase
OOIKDGDG_00614	gene	753	glnH			
OOIKDGDG_00614	CDS	753	glnH		COG0834	Glutamine-binding periplasmic protein
OOIKDGDG_00615	gene	561	rsmD			
OOIKDGDG_00615	CDS	561	rsmD	2.1.1.171	COG0742	Ribosomal RNA small subunit methyltransferase D
OOIKDGDG_00616	gene	768				
OOIKDGDG_00616	CDS	768				hypothetical protein
OOIKDGDG_00617	gene	1326	glgC			
OOIKDGDG_00617	CDS	1326	glgC	2.7.7.27	COG0448	Glucose-1-phosphate adenylyltransferase
OOIKDGDG_00618	gene	633	pyrE			
OOIKDGDG_00618	CDS	633	pyrE	2.4.2.10		Orotate phosphoribosyltransferase
OOIKDGDG_00619	gene	285				
OOIKDGDG_00619	CDS	285				hypothetical protein
OOIKDGDG_00620	gene	1395	rho			
OOIKDGDG_00620	CDS	1395	rho	3.6.4.-	COG1158	Transcription termination factor Rho
OOIKDGDG_00621	gene	609	coaE			
OOIKDGDG_00621	CDS	609	coaE	2.7.1.24	COG0237	Dephospho-CoA kinase
OOIKDGDG_00622	gene	2613	polA			
OOIKDGDG_00622	CDS	2613	polA	2.7.7.7		DNA polymerase I
OOIKDGDG_00623	gene	1002				
OOIKDGDG_00623	CDS	1002				hypothetical protein
OOIKDGDG_00624	gene	1623	tlcA_2			
OOIKDGDG_00624	CDS	1623	tlcA_2		COG3202	ADP,ATP carrier protein 1
OOIKDGDG_00625	gene	507	pgsA_1			
OOIKDGDG_00625	CDS	507	pgsA_1	2.7.8.5		CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase
OOIKDGDG_00626	gene	88				
OOIKDGDG_00626	tRNA	88				tRNA-Ser(gct)
OOIKDGDG_00627	gene	1407	dnaC			
OOIKDGDG_00627	CDS	1407	dnaC	3.6.4.12	COG0305	Replicative DNA helicase
OOIKDGDG_00628	gene	1836	mnmG			
OOIKDGDG_00628	CDS	1836	mnmG		COG0445	tRNA uridine 5-carboxymethylaminomethyl modification enzyme MnmG
OOIKDGDG_00629	gene	708	lplA			
OOIKDGDG_00629	CDS	708	lplA	6.3.1.20		Lipoate-protein ligase A
OOIKDGDG_00630	gene	435	ndk			
OOIKDGDG_00630	CDS	435	ndk	2.7.4.6	COG0105	Nucleoside diphosphate kinase
OOIKDGDG_00631	gene	624	ruvA			
OOIKDGDG_00631	CDS	624	ruvA	3.6.4.12	COG0632	Holliday junction ATP-dependent DNA helicase RuvA
OOIKDGDG_00632	gene	507	ruvC			
OOIKDGDG_00632	CDS	507	ruvC	3.1.22.4		Crossover junction endodeoxyribonuclease RuvC
OOIKDGDG_00633	gene	963				
OOIKDGDG_00633	CDS	963				hypothetical protein
OOIKDGDG_00634	gene	85				
OOIKDGDG_00634	tRNA	85				tRNA-Leu(taa)
OOIKDGDG_00635	gene	834				
OOIKDGDG_00635	CDS	834				hypothetical protein
OOIKDGDG_00636	gene	1008	gap			
OOIKDGDG_00636	CDS	1008	gap	1.2.1.12	COG0057	Glyceraldehyde-3-phosphate dehydrogenase
OOIKDGDG_00637	gene	429	rplQ			
OOIKDGDG_00637	CDS	429	rplQ		COG0203	50S ribosomal protein L17
OOIKDGDG_00638	gene	1125	rpoA			
OOIKDGDG_00638	CDS	1125	rpoA	2.7.7.6	COG0202	DNA-directed RNA polymerase subunit alpha
OOIKDGDG_00639	gene	402	rpsK			
OOIKDGDG_00639	CDS	402	rpsK			30S ribosomal protein S11
OOIKDGDG_00640	gene	369	rpsM			
OOIKDGDG_00640	CDS	369	rpsM		COG0099	30S ribosomal protein S13
OOIKDGDG_00641	gene	1374	secY			
OOIKDGDG_00641	CDS	1374	secY		COG0201	Protein translocase subunit SecY
OOIKDGDG_00642	gene	435	rplO			
OOIKDGDG_00642	CDS	435	rplO		COG0200	50S ribosomal protein L15
OOIKDGDG_00643	gene	498	rpsE			
OOIKDGDG_00643	CDS	498	rpsE			30S ribosomal protein S5
OOIKDGDG_00644	gene	372	rplR			
OOIKDGDG_00644	CDS	372	rplR		COG0256	50S ribosomal protein L18
OOIKDGDG_00645	gene	552	rplF			
OOIKDGDG_00645	CDS	552	rplF			50S ribosomal protein L6
OOIKDGDG_00646	gene	402	rpsH			
OOIKDGDG_00646	CDS	402	rpsH		COG0096	30S ribosomal protein S8
OOIKDGDG_00647	gene	543	rplE			
OOIKDGDG_00647	CDS	543	rplE			50S ribosomal protein L5
OOIKDGDG_00648	gene	336				
OOIKDGDG_00648	CDS	336				hypothetical protein
OOIKDGDG_00649	gene	369	rplN			
OOIKDGDG_00649	CDS	369	rplN			50S ribosomal protein L14
OOIKDGDG_00650	gene	261	rpsQ			
OOIKDGDG_00650	CDS	261	rpsQ		COG0186	30S ribosomal protein S17
OOIKDGDG_00651	gene	219				
OOIKDGDG_00651	CDS	219				hypothetical protein
OOIKDGDG_00652	gene	417	rplP			
OOIKDGDG_00652	CDS	417	rplP		COG0197	50S ribosomal protein L16
OOIKDGDG_00653	gene	672	rpsC			
OOIKDGDG_00653	CDS	672	rpsC		COG0092	30S ribosomal protein S3
OOIKDGDG_00654	gene	336	rplV			
OOIKDGDG_00654	CDS	336	rplV		COG0091	50S ribosomal protein L22
OOIKDGDG_00655	gene	267	rpsS			
OOIKDGDG_00655	CDS	267	rpsS		COG0185	30S ribosomal protein S19
OOIKDGDG_00656	gene	855	rplB			
OOIKDGDG_00656	CDS	855	rplB		COG0090	50S ribosomal protein L2
OOIKDGDG_00657	gene	336				
OOIKDGDG_00657	CDS	336				hypothetical protein
OOIKDGDG_00658	gene	675	rplD			
OOIKDGDG_00658	CDS	675	rplD			50S ribosomal protein L4
OOIKDGDG_00659	gene	660	rplC			
OOIKDGDG_00659	CDS	660	rplC		COG0087	50S ribosomal protein L3
OOIKDGDG_00660	gene	1002				
OOIKDGDG_00660	CDS	1002				hypothetical protein
OOIKDGDG_00661	gene	966	fmt			
OOIKDGDG_00661	CDS	966	fmt	2.1.2.9	COG0223	Methionyl-tRNA formyltransferase
OOIKDGDG_00662	gene	840	lpxA			
OOIKDGDG_00662	CDS	840	lpxA	2.3.1.129		Acyl-[acyl-carrier-protein]--UDP-N-acetylglucosamine O-acyltransferase
OOIKDGDG_00663	gene	462	fabZ			
OOIKDGDG_00663	CDS	462	fabZ	4.2.1.59	COG0764	3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ
OOIKDGDG_00664	gene	849	lpxC			
OOIKDGDG_00664	CDS	849	lpxC	3.5.1.108	COG0774	UDP-3-O-acyl-N-acetylglucosamine deacetylase
OOIKDGDG_00665	gene	1626	lnt			
OOIKDGDG_00665	CDS	1626	lnt	2.3.1.269		Apolipoprotein N-acyltransferase
OOIKDGDG_00666	gene	468				
OOIKDGDG_00666	CDS	468				hypothetical protein
OOIKDGDG_00667	gene	750	dinG_2			
OOIKDGDG_00667	CDS	750	dinG_2	3.1.-.-		3'-5' exonuclease DinG
OOIKDGDG_00668	gene	426	tsaE			
OOIKDGDG_00668	CDS	426	tsaE		COG0802	tRNA threonylcarbamoyladenosine biosynthesis protein TsaE
OOIKDGDG_00669	gene	717				
OOIKDGDG_00669	CDS	717				hypothetical protein
OOIKDGDG_00670	gene	84				
OOIKDGDG_00670	tRNA	84				tRNA-Leu(cag)
OOIKDGDG_00671	gene	309	trxA			
OOIKDGDG_00671	CDS	309	trxA		COG0526	Thioredoxin
OOIKDGDG_00672	gene	471	trmL			
OOIKDGDG_00672	CDS	471	trmL	2.1.1.207	COG0219	tRNA (cytidine(34)-2'-O)-methyltransferase
OOIKDGDG_00673	gene	777	fkpA			
OOIKDGDG_00673	CDS	777	fkpA	5.2.1.8	COG0545	putative FKBP-type peptidyl-prolyl cis-trans isomerase FkpA
OOIKDGDG_00674	gene	1755	aspS			
OOIKDGDG_00674	CDS	1755	aspS	6.1.1.23	COG0173	Aspartate--tRNA(Asp/Asn) ligase
OOIKDGDG_00675	gene	1293	hisS			
OOIKDGDG_00675	CDS	1293	hisS	6.1.1.21	COG0124	Histidine--tRNA ligase
OOIKDGDG_00676	gene	204				
OOIKDGDG_00676	CDS	204				hypothetical protein
OOIKDGDG_00677	gene	1368	uhpC			
OOIKDGDG_00677	CDS	1368	uhpC		COG2271	Membrane sensor protein UhpC
OOIKDGDG_00678	gene	3723	dnaE			
OOIKDGDG_00678	CDS	3723	dnaE	2.7.7.7	COG0587	DNA polymerase III subunit alpha
OOIKDGDG_00679	gene	885				
OOIKDGDG_00679	CDS	885				hypothetical protein
OOIKDGDG_00680	gene	957	cpoB			
OOIKDGDG_00680	CDS	957	cpoB			Cell division coordinator CpoB
OOIKDGDG_00681	gene	600				
OOIKDGDG_00681	CDS	600				hypothetical protein
OOIKDGDG_00682	gene	435	rsbW			
OOIKDGDG_00682	CDS	435	rsbW	2.7.11.1		Serine-protein kinase RsbW
OOIKDGDG_00683	gene	429				
OOIKDGDG_00683	CDS	429				hypothetical protein
OOIKDGDG_00684	gene	1311				
OOIKDGDG_00684	CDS	1311				hypothetical protein
OOIKDGDG_00685	gene	180				
OOIKDGDG_00685	CDS	180				hypothetical protein
OOIKDGDG_00686	gene	1095	rsmB			
OOIKDGDG_00686	CDS	1095	rsmB	2.1.1.176		Ribosomal RNA small subunit methyltransferase B
OOIKDGDG_00687	gene	1155				
OOIKDGDG_00687	CDS	1155				hypothetical protein
OOIKDGDG_00688	gene	1170				
OOIKDGDG_00688	CDS	1170				hypothetical protein
OOIKDGDG_00689	gene	1149				
OOIKDGDG_00689	CDS	1149				hypothetical protein
OOIKDGDG_00690	gene	642				
OOIKDGDG_00690	CDS	642				hypothetical protein
OOIKDGDG_00691	gene	1209	pgk			
OOIKDGDG_00691	CDS	1209	pgk	2.7.2.3	COG0126	Phosphoglycerate kinase
OOIKDGDG_00692	gene	1281				
OOIKDGDG_00692	CDS	1281				hypothetical protein
OOIKDGDG_00693	gene	675				
OOIKDGDG_00693	CDS	675				hypothetical protein
OOIKDGDG_00694	gene	975	oppD_2			
OOIKDGDG_00694	CDS	975	oppD_2		COG0444	Oligopeptide transport ATP-binding protein OppD
OOIKDGDG_00695	gene	975	gsiA			
OOIKDGDG_00695	CDS	975	gsiA	7.4.2.10	COG1123	Glutathione import ATP-binding protein GsiA
OOIKDGDG_00696	gene	201				
OOIKDGDG_00696	CDS	201				hypothetical protein
OOIKDGDG_00697	gene	861	parB			
OOIKDGDG_00697	CDS	861	parB		COG1475	putative chromosome-partitioning protein ParB
OOIKDGDG_00698	gene	654				
OOIKDGDG_00698	CDS	654				hypothetical protein
OOIKDGDG_00699	gene	141				
OOIKDGDG_00699	CDS	141				hypothetical protein
OOIKDGDG_00700	gene	759				
OOIKDGDG_00700	CDS	759				hypothetical protein
OOIKDGDG_00701	gene	1221	sufS			
OOIKDGDG_00701	CDS	1221	sufS	2.8.1.7	COG0520	Cysteine desulfurase
OOIKDGDG_00702	gene	1266				
OOIKDGDG_00702	CDS	1266				hypothetical protein
OOIKDGDG_00703	gene	771	sufC			
OOIKDGDG_00703	CDS	771	sufC		COG0396	putative ATP-dependent transporter SufC
OOIKDGDG_00704	gene	1455	sufB			
OOIKDGDG_00704	CDS	1455	sufB		COG0719	FeS cluster assembly protein SufB
OOIKDGDG_00705	gene	1020	bepA			
OOIKDGDG_00705	CDS	1020	bepA	3.4.-.-		Beta-barrel assembly-enhancing protease
OOIKDGDG_00706	gene	3273	mrdA			
OOIKDGDG_00706	CDS	3273	mrdA	3.4.16.4		Peptidoglycan D,D-transpeptidase MrdA
OOIKDGDG_00707	gene	1170	ompA			
OOIKDGDG_00707	CDS	1170	ompA			Major outer membrane porin
OOIKDGDG_00708	gene	71				
OOIKDGDG_00708	tRNA	71				tRNA-Gly(tcc)
OOIKDGDG_00709	gene	879	rpsB			
OOIKDGDG_00709	CDS	879	rpsB			30S ribosomal protein S2
OOIKDGDG_00710	gene	849	tsf			
OOIKDGDG_00710	CDS	849	tsf			Elongation factor Ts
OOIKDGDG_00711	gene	747	pyrH			
OOIKDGDG_00711	CDS	747	pyrH	2.7.4.22	COG0528	Uridylate kinase
OOIKDGDG_00712	gene	543	frr			
OOIKDGDG_00712	CDS	543	frr		COG0233	Ribosome-recycling factor
OOIKDGDG_00713	gene	77				
OOIKDGDG_00713	tRNA	77				tRNA-Glu(ttc)
OOIKDGDG_00714	gene	73				
OOIKDGDG_00714	tRNA	73				tRNA-Lys(ttt)
OOIKDGDG_00715	gene	516				
OOIKDGDG_00715	CDS	516				hypothetical protein
OOIKDGDG_00716	gene	1077	mcsB			
OOIKDGDG_00716	CDS	1077	mcsB	2.7.14.1	COG3869	Protein-arginine kinase
OOIKDGDG_00717	gene	76				
OOIKDGDG_00717	tRNA	76				tRNA-Thr(cgt)
OOIKDGDG_00718	gene	2760	sctC_1			
OOIKDGDG_00718	CDS	2760	sctC_1			Type 3 secretion system secretin
OOIKDGDG_00719	gene	1509	pknD_2			
OOIKDGDG_00719	CDS	1509	pknD_2	2.7.11.1		Serine/threonine-protein kinase PknD
OOIKDGDG_00720	gene	1116				
OOIKDGDG_00720	CDS	1116				hypothetical protein
OOIKDGDG_00721	gene	843				
OOIKDGDG_00721	CDS	843				putative protein CT_671
OOIKDGDG_00722	gene	507				
OOIKDGDG_00722	CDS	507				hypothetical protein
OOIKDGDG_00723	gene	1329	yscN			
OOIKDGDG_00723	CDS	1329	yscN	7.1.2.2		putative ATP synthase YscN
OOIKDGDG_00724	gene	675				
OOIKDGDG_00724	CDS	675				hypothetical protein
OOIKDGDG_00725	gene	450				
OOIKDGDG_00725	CDS	450				hypothetical protein
OOIKDGDG_00726	gene	255				
OOIKDGDG_00726	CDS	255				putative protein CT_666
OOIKDGDG_00727	gene	249				
OOIKDGDG_00727	CDS	249				hypothetical protein
OOIKDGDG_00728	gene	2538				
OOIKDGDG_00728	CDS	2538				hypothetical protein
OOIKDGDG_00729	gene	393				
OOIKDGDG_00729	CDS	393				hypothetical protein
OOIKDGDG_00730	gene	1020	hemA			
OOIKDGDG_00730	CDS	1020	hemA	1.2.1.70		Glutamyl-tRNA reductase
