locus_tag	ftype	length_bp	gene	EC_number	COG	product
NLDHCKDF_01733	gene	918				
NLDHCKDF_01733	CDS	918				hypothetical protein
NLDHCKDF_01734	gene	462				
NLDHCKDF_01734	CDS	462				hypothetical protein
NLDHCKDF_01735	gene	435				
NLDHCKDF_01735	CDS	435				hypothetical protein
NLDHCKDF_01736	gene	750				
NLDHCKDF_01736	CDS	750				hypothetical protein
NLDHCKDF_01737	gene	969	trmB			
NLDHCKDF_01737	CDS	969	trmB	2.1.1.33	COG0220	tRNA (guanine-N(7)-)-methyltransferase
NLDHCKDF_01738	gene	693	mnmG_2			
NLDHCKDF_01738	CDS	693	mnmG_2			tRNA uridine 5-carboxymethylaminomethyl modification enzyme MnmG
NLDHCKDF_01739	gene	330				
NLDHCKDF_01739	CDS	330				hypothetical protein
NLDHCKDF_01740	gene	600	paiB			
NLDHCKDF_01740	CDS	600	paiB		COG2808	Protease synthase and sporulation protein PAI 2
NLDHCKDF_01741	gene	915				
NLDHCKDF_01741	CDS	915				hypothetical protein
NLDHCKDF_01742	gene	612				
NLDHCKDF_01742	CDS	612				hypothetical protein
NLDHCKDF_01743	gene	240				
NLDHCKDF_01743	CDS	240				hypothetical protein
NLDHCKDF_01744	gene	888	gltX1			
NLDHCKDF_01744	CDS	888	gltX1	6.1.1.17		Glutamate--tRNA ligase 1
NLDHCKDF_01745	gene	936				
NLDHCKDF_01745	CDS	936				hypothetical protein
NLDHCKDF_01746	gene	1242	glgC_1			
NLDHCKDF_01746	CDS	1242	glgC_1	2.7.7.27	COG0448	Glucose-1-phosphate adenylyltransferase
NLDHCKDF_01747	gene	921	miaA			
NLDHCKDF_01747	CDS	921	miaA	2.5.1.75	COG0324	tRNA dimethylallyltransferase
NLDHCKDF_01748	gene	456				
NLDHCKDF_01748	CDS	456				hypothetical protein
NLDHCKDF_01749	gene	1755	fadD_1			
NLDHCKDF_01749	CDS	1755	fadD_1	6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase
NLDHCKDF_01750	gene	720				
NLDHCKDF_01750	CDS	720				hypothetical protein
NLDHCKDF_01751	gene	1314	rlmI_2			
NLDHCKDF_01751	CDS	1314	rlmI_2	2.1.1.191	COG1092	Ribosomal RNA large subunit methyltransferase I
NLDHCKDF_01752	gene	360				
NLDHCKDF_01752	CDS	360				hypothetical protein
NLDHCKDF_01753	gene	1644	mutL			
NLDHCKDF_01753	CDS	1644	mutL			DNA mismatch repair protein MutL
NLDHCKDF_01754	gene	261				
NLDHCKDF_01754	CDS	261				hypothetical protein
NLDHCKDF_01755	gene	1002	dusA			
NLDHCKDF_01755	CDS	1002	dusA	1.3.1.-	COG0042	tRNA-dihydrouridine(20/20a) synthase
NLDHCKDF_01756	gene	780				
NLDHCKDF_01756	CDS	780				hypothetical protein
NLDHCKDF_01757	gene	858				
NLDHCKDF_01757	CDS	858				hypothetical protein
NLDHCKDF_01758	gene	936	ghrA			
NLDHCKDF_01758	CDS	936	ghrA	1.1.1.81		Glyoxylate/hydroxypyruvate reductase A
NLDHCKDF_01759	gene	546				
NLDHCKDF_01759	CDS	546				hypothetical protein
NLDHCKDF_01760	gene	1008	cysQ			
NLDHCKDF_01760	CDS	1008	cysQ	3.1.3.7		3'(2'),5'-bisphosphate nucleotidase CysQ
NLDHCKDF_01761	gene	249				
NLDHCKDF_01761	CDS	249				hypothetical protein
NLDHCKDF_01762	gene	1170	argJ			
NLDHCKDF_01762	CDS	1170	argJ		COG1364	Arginine biosynthesis bifunctional protein ArgJ
NLDHCKDF_01763	gene	600	gph_3			
NLDHCKDF_01763	CDS	600	gph_3	3.1.3.18		Phosphoglycolate phosphatase
NLDHCKDF_01764	gene	372				
NLDHCKDF_01764	CDS	372				hypothetical protein
NLDHCKDF_01765	gene	2766	polA			
NLDHCKDF_01765	CDS	2766	polA	2.7.7.7	COG0258	DNA polymerase I, thermostable
NLDHCKDF_01766	gene	510				
NLDHCKDF_01766	CDS	510				hypothetical protein
NLDHCKDF_01767	gene	1311	mntH			
NLDHCKDF_01767	CDS	1311	mntH		COG1914	Divalent metal cation transporter MntH
NLDHCKDF_01768	gene	285				
NLDHCKDF_01768	CDS	285				hypothetical protein
NLDHCKDF_01769	gene	1167				
NLDHCKDF_01769	CDS	1167		3.5.1.47		N-acetyldiaminopimelate deacetylase
NLDHCKDF_01770	gene	1587	hbpA_2			
NLDHCKDF_01770	CDS	1587	hbpA_2		COG0747	Heme-binding protein A
NLDHCKDF_01771	gene	633	aat			
NLDHCKDF_01771	CDS	633	aat	2.3.2.6	COG2360	Leucyl/phenylalanyl-tRNA--protein transferase
NLDHCKDF_01772	gene	567				
NLDHCKDF_01772	CDS	567				hypothetical protein
NLDHCKDF_01773	gene	378				
NLDHCKDF_01773	CDS	378				hypothetical protein
NLDHCKDF_01774	gene	555				
NLDHCKDF_01774	CDS	555				IS1595 family transposase ISBko1
NLDHCKDF_01775	gene	825				
NLDHCKDF_01775	CDS	825				hypothetical protein
NLDHCKDF_01776	gene	1266	gdhA_2			
NLDHCKDF_01776	CDS	1266	gdhA_2	1.4.1.4	COG0334	NADP-specific glutamate dehydrogenase
NLDHCKDF_01777	gene	843				
NLDHCKDF_01777	CDS	843				hypothetical protein
NLDHCKDF_01778	gene	2721	acn			
NLDHCKDF_01778	CDS	2721	acn	4.2.1.3	COG1048	Aconitate hydratase A
NLDHCKDF_01779	gene	1005				
NLDHCKDF_01779	CDS	1005				hypothetical protein
NLDHCKDF_01780	gene	546				
NLDHCKDF_01780	CDS	546				hypothetical protein
NLDHCKDF_01781	gene	1299				
NLDHCKDF_01781	CDS	1299		1.14.-.-		Putative cytochrome P450 120
NLDHCKDF_01782	gene	1326				
NLDHCKDF_01782	CDS	1326		1.6.3.5		Renalase
NLDHCKDF_01783	gene	792				
NLDHCKDF_01783	CDS	792				hypothetical protein
NLDHCKDF_01784	gene	726				
NLDHCKDF_01784	CDS	726				hypothetical protein
NLDHCKDF_01785	gene	2343	ppsA			
NLDHCKDF_01785	CDS	2343	ppsA	2.7.9.2		Phosphoenolpyruvate synthase
NLDHCKDF_01786	gene	834	ppsR			
NLDHCKDF_01786	CDS	834	ppsR	2.7.11.33	COG1806	Phosphoenolpyruvate synthase regulatory protein
NLDHCKDF_01787	gene	699				
NLDHCKDF_01787	CDS	699				hypothetical protein
NLDHCKDF_01788	gene	1278	lutA_1			
NLDHCKDF_01788	CDS	1278	lutA_1			Lactate utilization protein A
NLDHCKDF_01789	gene	1437				
NLDHCKDF_01789	CDS	1437		1.-.-.-	COG0277	putative FAD-linked oxidoreductase
NLDHCKDF_01790	gene	708				
NLDHCKDF_01790	CDS	708				hypothetical protein
NLDHCKDF_01791	gene	639				
NLDHCKDF_01791	CDS	639				hypothetical protein
NLDHCKDF_01792	gene	702				
NLDHCKDF_01792	CDS	702				hypothetical protein
NLDHCKDF_01793	gene	1131				
NLDHCKDF_01793	CDS	1131				hypothetical protein
NLDHCKDF_01794	gene	1908	cpdB			
NLDHCKDF_01794	CDS	1908	cpdB	3.1.3.6	COG0737	2',3'-cyclic-nucleotide 2'-phosphodiesterase/3'-nucleotidase
NLDHCKDF_01795	gene	705				
NLDHCKDF_01795	CDS	705				hypothetical protein
NLDHCKDF_01796	gene	360				
NLDHCKDF_01796	CDS	360				hypothetical protein
NLDHCKDF_01797	gene	318				
NLDHCKDF_01797	CDS	318				hypothetical protein
NLDHCKDF_01798	gene	1452				
NLDHCKDF_01798	CDS	1452				hypothetical protein
NLDHCKDF_01799	gene	366				
NLDHCKDF_01799	CDS	366				hypothetical protein
NLDHCKDF_01800	gene	1626	pgi			
NLDHCKDF_01800	CDS	1626	pgi	5.3.1.9	COG0166	Glucose-6-phosphate isomerase
NLDHCKDF_01801	gene	1188	fsr			
NLDHCKDF_01801	CDS	1188	fsr			Fosmidomycin resistance protein
NLDHCKDF_01802	gene	513				
NLDHCKDF_01802	CDS	513				hypothetical protein
NLDHCKDF_01803	gene	519				
NLDHCKDF_01803	CDS	519				hypothetical protein
NLDHCKDF_01804	gene	831				
NLDHCKDF_01804	CDS	831				hypothetical protein
NLDHCKDF_01805	gene	921				
NLDHCKDF_01805	CDS	921		3.6.-.-	COG1703	putative GTPase
NLDHCKDF_01806	gene	459				
NLDHCKDF_01806	CDS	459				hypothetical protein
NLDHCKDF_01807	gene	627	lytF_2			
NLDHCKDF_01807	CDS	627	lytF_2	3.4.-.-	COG0791	Peptidoglycan endopeptidase LytF
NLDHCKDF_01808	gene	375				
NLDHCKDF_01808	CDS	375				hypothetical protein
NLDHCKDF_01809	gene	714	udg			
NLDHCKDF_01809	CDS	714	udg	3.2.2.27	COG1573	Type-4 uracil-DNA glycosylase
NLDHCKDF_01810	gene	1647				
NLDHCKDF_01810	CDS	1647				hypothetical protein
NLDHCKDF_01811	gene	76				
NLDHCKDF_01811	tRNA	76				tRNA-Ala(cgc)
NLDHCKDF_01812	gene	606	minC			
NLDHCKDF_01812	CDS	606	minC			septum site-determining protein MinC
NLDHCKDF_01813	gene	384	pnp_1			
NLDHCKDF_01813	CDS	384	pnp_1	2.7.7.8		Polyribonucleotide nucleotidyltransferase
NLDHCKDF_01814	gene	1047				
NLDHCKDF_01814	CDS	1047				hypothetical protein
NLDHCKDF_01815	gene	1326				
NLDHCKDF_01815	CDS	1326				hypothetical protein
NLDHCKDF_01816	gene	987				
NLDHCKDF_01816	CDS	987				hypothetical protein
NLDHCKDF_01817	gene	1140	lysA			
NLDHCKDF_01817	CDS	1140	lysA	4.1.1.20	COG0019	Diaminopimelate decarboxylase
NLDHCKDF_01818	gene	1143	mnmA			
NLDHCKDF_01818	CDS	1143	mnmA	2.8.1.13		tRNA-specific 2-thiouridylase MnmA
NLDHCKDF_01819	gene	405				
NLDHCKDF_01819	CDS	405			COG3385	IS4 family transposase ISDra7
NLDHCKDF_01820	gene	315	kptA_1			
NLDHCKDF_01820	CDS	315	kptA_1	2.7.1.-		RNA 2'-phosphotransferase
NLDHCKDF_01821	gene	771				
NLDHCKDF_01821	CDS	771			COG3385	IS4 family transposase ISDra7
NLDHCKDF_01822	gene	753				
NLDHCKDF_01822	CDS	753				hypothetical protein
NLDHCKDF_01823	gene	855	catE			
NLDHCKDF_01823	CDS	855	catE	1.13.11.2	COG2514	Catechol-2,3-dioxygenase
NLDHCKDF_01824	gene	576				
NLDHCKDF_01824	CDS	576				hypothetical protein
NLDHCKDF_01825	gene	606	trpG			
NLDHCKDF_01825	CDS	606	trpG	4.1.3.27	COG0512	Anthranilate synthase component 2
NLDHCKDF_01826	gene	1041	trpD			
NLDHCKDF_01826	CDS	1041	trpD	2.4.2.18	COG0547	Anthranilate phosphoribosyltransferase
NLDHCKDF_01827	gene	519				
NLDHCKDF_01827	CDS	519				hypothetical protein
NLDHCKDF_01828	gene	1725				
NLDHCKDF_01828	CDS	1725			COG1520	Desiccation/radiation resistance protein
NLDHCKDF_01829	gene	744				
NLDHCKDF_01829	CDS	744				hypothetical protein
NLDHCKDF_01830	gene	3051	uvrA_1			
NLDHCKDF_01830	CDS	3051	uvrA_1		COG0178	UvrABC system protein A
NLDHCKDF_01831	gene	198				
NLDHCKDF_01831	CDS	198				hypothetical protein
NLDHCKDF_01832	gene	1395				
NLDHCKDF_01832	CDS	1395				hypothetical protein
NLDHCKDF_01833	gene	288				
NLDHCKDF_01833	CDS	288				hypothetical protein
NLDHCKDF_01834	gene	2238	pcrA			
NLDHCKDF_01834	CDS	2238	pcrA	3.6.4.12	COG0210	ATP-dependent DNA helicase PcrA
NLDHCKDF_01835	gene	474				
NLDHCKDF_01835	CDS	474				hypothetical protein
NLDHCKDF_01836	gene	300				
NLDHCKDF_01836	CDS	300				hypothetical protein
NLDHCKDF_01837	gene	1296	dmdA			
NLDHCKDF_01837	CDS	1296	dmdA	4.2.1.85		2,3-dimethylmalate dehydratase large subunit
NLDHCKDF_01838	gene	342				
NLDHCKDF_01838	CDS	342				hypothetical protein
NLDHCKDF_01839	gene	1065				
NLDHCKDF_01839	CDS	1065				hypothetical protein
NLDHCKDF_01840	gene	1314				
NLDHCKDF_01840	CDS	1314				hypothetical protein
NLDHCKDF_01841	gene	351				
NLDHCKDF_01841	CDS	351				hypothetical protein
NLDHCKDF_01842	gene	627	hacB_2			
NLDHCKDF_01842	CDS	627	hacB_2	4.2.1.33		Methanogen homoaconitase small subunit
NLDHCKDF_01843	gene	1059	leuB			
NLDHCKDF_01843	CDS	1059	leuB	1.1.1.85	COG0473	3-isopropylmalate dehydrogenase
NLDHCKDF_01844	gene	309				
NLDHCKDF_01844	CDS	309				hypothetical protein
NLDHCKDF_01845	gene	1401	gabR_2			
NLDHCKDF_01845	CDS	1401	gabR_2		COG1167	HTH-type transcriptional regulatory protein GabR
NLDHCKDF_01846	gene	384				
NLDHCKDF_01846	CDS	384				hypothetical protein
NLDHCKDF_01847	gene	969	rluD			
NLDHCKDF_01847	CDS	969	rluD	5.4.99.23	COG0564	Ribosomal large subunit pseudouridine synthase D
NLDHCKDF_01848	gene	1167				
NLDHCKDF_01848	CDS	1167				hypothetical protein
NLDHCKDF_01849	gene	1422	trpE			
NLDHCKDF_01849	CDS	1422	trpE	4.1.3.27	COG0147	Anthranilate synthase component 1
NLDHCKDF_01850	gene	651				
NLDHCKDF_01850	CDS	651				hypothetical protein
NLDHCKDF_01851	gene	591				
NLDHCKDF_01851	CDS	591				hypothetical protein
NLDHCKDF_01852	gene	939	apbE			
NLDHCKDF_01852	CDS	939	apbE	2.7.1.180	COG1477	FAD:protein FMN transferase
NLDHCKDF_01853	gene	795				
NLDHCKDF_01853	CDS	795				hypothetical protein
NLDHCKDF_01854	gene	477	rimP			
NLDHCKDF_01854	CDS	477	rimP		COG0779	Ribosome maturation factor RimP
NLDHCKDF_01855	gene	1191	nusA			
NLDHCKDF_01855	CDS	1191	nusA		COG0195	Transcription termination/antitermination protein NusA
NLDHCKDF_01856	gene	294				
NLDHCKDF_01856	CDS	294				hypothetical protein
NLDHCKDF_01857	gene	1794	infB			
NLDHCKDF_01857	CDS	1794	infB		COG0532	Translation initiation factor IF-2
NLDHCKDF_01858	gene	540				
NLDHCKDF_01858	CDS	540				hypothetical protein
NLDHCKDF_01859	gene	615				
NLDHCKDF_01859	CDS	615				hypothetical protein
NLDHCKDF_01860	gene	369				
NLDHCKDF_01860	CDS	369				hypothetical protein
NLDHCKDF_01861	gene	378				
NLDHCKDF_01861	CDS	378				hypothetical protein
NLDHCKDF_01862	gene	330				
NLDHCKDF_01862	CDS	330				hypothetical protein
NLDHCKDF_01863	gene	999				
NLDHCKDF_01863	CDS	999				hypothetical protein
NLDHCKDF_01864	gene	288				
NLDHCKDF_01864	CDS	288				hypothetical protein
NLDHCKDF_01865	gene	405				
NLDHCKDF_01865	CDS	405				hypothetical protein
NLDHCKDF_01866	gene	1302				
NLDHCKDF_01866	CDS	1302				Deoxyguanosinetriphosphate triphosphohydrolase-like protein
NLDHCKDF_01867	gene	2850	gcvP			
NLDHCKDF_01867	CDS	2850	gcvP	1.4.4.2	COG0403	Glycine dehydrogenase (decarboxylating)
NLDHCKDF_01868	gene	363	gcvH			
NLDHCKDF_01868	CDS	363	gcvH		COG0509	Glycine cleavage system H protein
NLDHCKDF_01869	gene	903	gcvT			
NLDHCKDF_01869	CDS	903	gcvT	2.1.2.10	COG0404	Aminomethyltransferase
NLDHCKDF_01870	gene	633				
NLDHCKDF_01870	CDS	633				hypothetical protein
NLDHCKDF_01871	gene	429	thpR_1			
NLDHCKDF_01871	CDS	429	thpR_1	3.1.4.58		RNA 2',3'-cyclic phosphodiesterase
NLDHCKDF_01872	gene	570				
NLDHCKDF_01872	CDS	570		6.3.3.2	COG0212	5-formyltetrahydrofolate cyclo-ligase
NLDHCKDF_01873	gene	747				
NLDHCKDF_01873	CDS	747				hypothetical protein
NLDHCKDF_01874	gene	1086	aroF			
NLDHCKDF_01874	CDS	1086	aroF	2.5.1.54	COG0722	Phospho-2-dehydro-3-deoxyheptonate aldolase, Tyr-sensitive
NLDHCKDF_01875	gene	396				
NLDHCKDF_01875	CDS	396				hypothetical protein
NLDHCKDF_01876	gene	918	uvsE			
NLDHCKDF_01876	CDS	918	uvsE	3.-.-.-	COG4294	UV DNA damage endonuclease
NLDHCKDF_01877	gene	909				
NLDHCKDF_01877	CDS	909				hypothetical protein
NLDHCKDF_01878	gene	381				
NLDHCKDF_01878	CDS	381				hypothetical protein
NLDHCKDF_01879	gene	2307	secDF			
NLDHCKDF_01879	CDS	2307	secDF		COG0341	Protein translocase subunit SecDF
NLDHCKDF_01880	gene	846	ytnP			
NLDHCKDF_01880	CDS	846	ytnP	3.1.1.-	COG0491	putative quorum-quenching lactonase YtnP
NLDHCKDF_01881	gene	1335	glgC_2			
NLDHCKDF_01881	CDS	1335	glgC_2	2.7.7.27		Glucose-1-phosphate adenylyltransferase
NLDHCKDF_01882	gene	231				
NLDHCKDF_01882	CDS	231				hypothetical protein
NLDHCKDF_01883	gene	1299	proA			
NLDHCKDF_01883	CDS	1299	proA	1.2.1.41	COG0014	Gamma-glutamyl phosphate reductase
NLDHCKDF_01884	gene	1092	proB			
NLDHCKDF_01884	CDS	1092	proB	2.7.2.11	COG0263	Glutamate 5-kinase
NLDHCKDF_01885	gene	963				
NLDHCKDF_01885	CDS	963				hypothetical protein
NLDHCKDF_01886	gene	1602				
NLDHCKDF_01886	CDS	1602				hypothetical protein
NLDHCKDF_01887	gene	420				
NLDHCKDF_01887	CDS	420				hypothetical protein
NLDHCKDF_01888	gene	876				
NLDHCKDF_01888	CDS	876				hypothetical protein
NLDHCKDF_01889	gene	636				
NLDHCKDF_01889	CDS	636				hypothetical protein
NLDHCKDF_01890	gene	237				
NLDHCKDF_01890	CDS	237				hypothetical protein
NLDHCKDF_01891	gene	960	rlmL_2			
NLDHCKDF_01891	CDS	960	rlmL_2	2.1.1.264		Ribosomal RNA large subunit methyltransferase K/L
NLDHCKDF_01892	gene	939	mraY			
NLDHCKDF_01892	CDS	939	mraY	2.7.8.13	COG0472	Phospho-N-acetylmuramoyl-pentapeptide-transferase
NLDHCKDF_01893	gene	1359	ffh			
NLDHCKDF_01893	CDS	1359	ffh		COG0541	Signal recognition particle protein
NLDHCKDF_01894	gene	543				
NLDHCKDF_01894	CDS	543				hypothetical protein
NLDHCKDF_01895	gene	2301	relA			
NLDHCKDF_01895	CDS	2301	relA	2.7.6.5	COG0317	GTP pyrophosphokinase
NLDHCKDF_01896	gene	330	fbp			
NLDHCKDF_01896	CDS	330	fbp	5.2.1.8	COG0545	FK506-binding protein
NLDHCKDF_01897	gene	231				
NLDHCKDF_01897	CDS	231				hypothetical protein
NLDHCKDF_01898	gene	456	catD			
NLDHCKDF_01898	CDS	456	catD	1.-.-.-	COG2259	Putative oxidoreductase CatD
NLDHCKDF_01899	gene	417				
NLDHCKDF_01899	CDS	417				hypothetical protein
NLDHCKDF_01900	gene	852	dppA_3			
NLDHCKDF_01900	CDS	852	dppA_3	3.4.11.-	COG2362	D-aminopeptidase
NLDHCKDF_01901	gene	282				
NLDHCKDF_01901	CDS	282				hypothetical protein
NLDHCKDF_01902	gene	549				
NLDHCKDF_01902	CDS	549				hypothetical protein
NLDHCKDF_01903	gene	315				
NLDHCKDF_01903	CDS	315				hypothetical protein
NLDHCKDF_01904	gene	273				
NLDHCKDF_01904	CDS	273				hypothetical protein
NLDHCKDF_01905	gene	2118	glgB			
NLDHCKDF_01905	CDS	2118	glgB	2.4.1.18	COG0296	1,4-alpha-glucan branching enzyme GlgB
NLDHCKDF_01906	gene	573	msrA			
NLDHCKDF_01906	CDS	573	msrA	1.8.4.11		Peptide methionine sulfoxide reductase MsrA
NLDHCKDF_01907	gene	228				
NLDHCKDF_01907	CDS	228				hypothetical protein
NLDHCKDF_01908	gene	756	spk1			
NLDHCKDF_01908	CDS	756	spk1	2.7.11.1		Serine/threonine-protein kinase PK-1
NLDHCKDF_01909	gene	1014				
NLDHCKDF_01909	CDS	1014				hypothetical protein
NLDHCKDF_01910	gene	2268	comEC_2			
NLDHCKDF_01910	CDS	2268	comEC_2		COG0658	ComE operon protein 3
NLDHCKDF_01911	gene	381				
NLDHCKDF_01911	CDS	381				hypothetical protein
NLDHCKDF_01912	gene	1449	gatA			
NLDHCKDF_01912	CDS	1449	gatA	6.3.5.7	COG0154	Glutamyl-tRNA(Gln) amidotransferase subunit A
NLDHCKDF_01913	gene	420	ohrB			
NLDHCKDF_01913	CDS	420	ohrB		COG1764	Organic hydroperoxide resistance protein OhrB
NLDHCKDF_01914	gene	753	yfcA			
NLDHCKDF_01914	CDS	753	yfcA		COG0730	putative membrane transporter protein YfcA
NLDHCKDF_01915	gene	612				
NLDHCKDF_01915	CDS	612				hypothetical protein
NLDHCKDF_01916	gene	198				
NLDHCKDF_01916	CDS	198				hypothetical protein
NLDHCKDF_01917	gene	549	scpB			
NLDHCKDF_01917	CDS	549	scpB		COG1386	Segregation and condensation protein B 
NLDHCKDF_01918	gene	693	ywlC			
NLDHCKDF_01918	CDS	693	ywlC	2.7.7.87	COG0009	Threonylcarbamoyl-AMP synthase
NLDHCKDF_01919	gene	1221	epsF			
NLDHCKDF_01919	CDS	1221	epsF		COG1459	Type II secretion system protein F
NLDHCKDF_01920	gene	354				
NLDHCKDF_01920	CDS	354				hypothetical protein
NLDHCKDF_01921	gene	429	mraZ			
NLDHCKDF_01921	CDS	429	mraZ			Transcriptional regulator MraZ
NLDHCKDF_01922	gene	930	rsmH			
NLDHCKDF_01922	CDS	930	rsmH	2.1.1.199	COG0275	Ribosomal RNA small subunit methyltransferase H
NLDHCKDF_01923	gene	363				
NLDHCKDF_01923	CDS	363				hypothetical protein
NLDHCKDF_01924	gene	1314	pbpB			
NLDHCKDF_01924	CDS	1314	pbpB		COG0768	Penicillin-binding protein PbpB
NLDHCKDF_01925	gene	1005	napF			
NLDHCKDF_01925	CDS	1005	napF			Ferredoxin-type protein NapF
NLDHCKDF_01926	gene	81				
NLDHCKDF_01926	tRNA	81				tRNA-Val(gac)
NLDHCKDF_01927	gene	1086	ykfB			
NLDHCKDF_01927	CDS	1086	ykfB	5.1.1.20	COG4948	L-Ala-D/L-Glu epimerase
NLDHCKDF_01928	gene	222				
NLDHCKDF_01928	CDS	222				hypothetical protein
NLDHCKDF_01929	gene	1914				
NLDHCKDF_01929	CDS	1914				hypothetical protein
NLDHCKDF_01930	gene	1521	guaA			
NLDHCKDF_01930	CDS	1521	guaA	6.3.5.2	COG0518	GMP synthase [glutamine-hydrolyzing]
NLDHCKDF_01931	gene	603				
NLDHCKDF_01931	CDS	603				hypothetical protein
NLDHCKDF_01932	gene	681				
NLDHCKDF_01932	CDS	681				hypothetical protein
NLDHCKDF_01933	gene	708				
NLDHCKDF_01933	CDS	708				hypothetical protein
NLDHCKDF_01934	gene	1503	guaB			
NLDHCKDF_01934	CDS	1503	guaB	1.1.1.205	COG0516	Inosine-5'-monophosphate dehydrogenase
NLDHCKDF_01935	gene	681				
NLDHCKDF_01935	CDS	681				hypothetical protein
NLDHCKDF_01936	gene	660				
NLDHCKDF_01936	CDS	660				hypothetical protein
NLDHCKDF_01937	gene	357				
NLDHCKDF_01937	CDS	357				hypothetical protein
NLDHCKDF_01938	gene	429				
NLDHCKDF_01938	CDS	429				hypothetical protein
NLDHCKDF_01939	gene	651				
NLDHCKDF_01939	CDS	651				hypothetical protein
NLDHCKDF_01940	gene	993	ccpA			
NLDHCKDF_01940	CDS	993	ccpA		COG1609	Catabolite control protein A
NLDHCKDF_01941	gene	537				
NLDHCKDF_01941	CDS	537				hypothetical protein
NLDHCKDF_01942	gene	576				
NLDHCKDF_01942	CDS	576				hypothetical protein
NLDHCKDF_01943	gene	135				
NLDHCKDF_01943	CDS	135				hypothetical protein
NLDHCKDF_01944	gene	867				
NLDHCKDF_01944	CDS	867				hypothetical protein
NLDHCKDF_01945	gene	600				
NLDHCKDF_01945	CDS	600				hypothetical protein
NLDHCKDF_01946	gene	546				
NLDHCKDF_01946	CDS	546				hypothetical protein
NLDHCKDF_01947	gene	936	pdxI			
NLDHCKDF_01947	CDS	936	pdxI	1.1.1.65		Pyridoxine 4-dehydrogenase
NLDHCKDF_01948	gene	1224	bepA_3			
NLDHCKDF_01948	CDS	1224	bepA_3	3.4.-.-		Beta-barrel assembly-enhancing protease
NLDHCKDF_01949	gene	624	coaE			
NLDHCKDF_01949	CDS	624	coaE	2.7.1.24	COG0237	Dephospho-CoA kinase
NLDHCKDF_01950	gene	942				
NLDHCKDF_01950	CDS	942				hypothetical protein
NLDHCKDF_01951	gene	588	lrp			
NLDHCKDF_01951	CDS	588	lrp		COG1522	Leucine-responsive regulatory protein
NLDHCKDF_01952	gene	1107	ald2			
NLDHCKDF_01952	CDS	1107	ald2	1.4.1.1		Alanine dehydrogenase 2
NLDHCKDF_01953	gene	276				
NLDHCKDF_01953	CDS	276				hypothetical protein
NLDHCKDF_01954	gene	399				
NLDHCKDF_01954	CDS	399				hypothetical protein
NLDHCKDF_01955	gene	1305	rarA			
NLDHCKDF_01955	CDS	1305	rarA		COG2256	Replication-associated recombination protein A
NLDHCKDF_01956	gene	189				
NLDHCKDF_01956	CDS	189				hypothetical protein
NLDHCKDF_01957	gene	570				
NLDHCKDF_01957	CDS	570				hypothetical protein
NLDHCKDF_01958	gene	522				
NLDHCKDF_01958	CDS	522				hypothetical protein
NLDHCKDF_01959	gene	489				
NLDHCKDF_01959	CDS	489				hypothetical protein
NLDHCKDF_01960	gene	2148	recD2			
NLDHCKDF_01960	CDS	2148	recD2	3.6.4.12	COG0507	ATP-dependent RecD-like DNA helicase
NLDHCKDF_01961	gene	867				
NLDHCKDF_01961	CDS	867				hypothetical protein
NLDHCKDF_01962	gene	156				
NLDHCKDF_01962	CDS	156				hypothetical protein
NLDHCKDF_01963	gene	738	pdhR			
NLDHCKDF_01963	CDS	738	pdhR		COG2186	Pyruvate dehydrogenase complex repressor
NLDHCKDF_01964	gene	1704	glcA			
NLDHCKDF_01964	CDS	1704	glcA		COG1620	Glycolate permease GlcA
NLDHCKDF_01965	gene	744	lutA_2			
NLDHCKDF_01965	CDS	744	lutA_2		COG0247	Lactate utilization protein A
NLDHCKDF_01966	gene	1044	lutB_1			
NLDHCKDF_01966	CDS	1044	lutB_1		COG1139	Lactate utilization protein B
NLDHCKDF_01967	gene	519	lutB_2			
NLDHCKDF_01967	CDS	519	lutB_2		COG1139	Lactate utilization protein B
NLDHCKDF_01968	gene	639	lutC			
NLDHCKDF_01968	CDS	639	lutC		COG1556	Lactate utilization protein C
NLDHCKDF_01969	gene	564				
NLDHCKDF_01969	CDS	564		2.7.1.12	COG3265	Gluconokinase
NLDHCKDF_01970	gene	1011				
NLDHCKDF_01970	CDS	1011				hypothetical protein
NLDHCKDF_01971	gene	699	iphP			
NLDHCKDF_01971	CDS	699	iphP	3.1.3.48		Tyrosine-protein phosphatase
NLDHCKDF_01972	gene	2439	gyrA			
NLDHCKDF_01972	CDS	2439	gyrA	5.6.2.2	COG0188	DNA gyrase subunit A
NLDHCKDF_01973	gene	183				
NLDHCKDF_01973	CDS	183				hypothetical protein
NLDHCKDF_01974	gene	1146				
NLDHCKDF_01974	CDS	1146				hypothetical protein
NLDHCKDF_01975	gene	2346	recG			
NLDHCKDF_01975	CDS	2346	recG	3.6.4.12	COG1200	ATP-dependent DNA helicase RecG
NLDHCKDF_01976	gene	99				
NLDHCKDF_01976	CDS	99				hypothetical protein
NLDHCKDF_01977	gene	723				
NLDHCKDF_01977	CDS	723				hypothetical protein
NLDHCKDF_01978	gene	426				
NLDHCKDF_01978	CDS	426				hypothetical protein
NLDHCKDF_01979	gene	573				
NLDHCKDF_01979	CDS	573				hypothetical protein
NLDHCKDF_01980	gene	324				
