locus_tag	ftype	length_bp	gene	EC_number	COG	product
PCMIPHHC_00947	gene	1323	dnaA			
PCMIPHHC_00947	CDS	1323	dnaA		COG0593	Chromosomal replication initiator protein DnaA
PCMIPHHC_00948	gene	183	fdx			
PCMIPHHC_00948	CDS	183	fdx		COG1141	Ferredoxin
PCMIPHHC_00949	gene	741				
PCMIPHHC_00949	CDS	741				hypothetical protein
PCMIPHHC_00950	gene	1194				
PCMIPHHC_00950	CDS	1194				hypothetical protein
PCMIPHHC_00951	gene	1056				
PCMIPHHC_00951	CDS	1056				hypothetical protein
PCMIPHHC_00952	gene	408				
PCMIPHHC_00952	CDS	408				hypothetical protein
PCMIPHHC_00953	gene	459				
PCMIPHHC_00953	CDS	459				hypothetical protein
PCMIPHHC_00954	gene	1170	tolB			
PCMIPHHC_00954	CDS	1170	tolB			Tol-Pal system protein TolB
PCMIPHHC_00955	gene	1278				
PCMIPHHC_00955	CDS	1278			COG1055	putative transporter
PCMIPHHC_00956	gene	438				
PCMIPHHC_00956	CDS	438				hypothetical protein
PCMIPHHC_00957	gene	1221	mtaD			
PCMIPHHC_00957	CDS	1221	mtaD	3.5.4.28	COG0402	5-methylthioadenosine/S-adenosylhomocysteine deaminase
PCMIPHHC_00958	gene	357				
PCMIPHHC_00958	CDS	357				hypothetical protein
PCMIPHHC_00959	gene	642	COQ5_2			
PCMIPHHC_00959	CDS	642	COQ5_2	2.1.1.163		2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial
PCMIPHHC_00960	gene	345	panD			
PCMIPHHC_00960	CDS	345	panD	4.1.1.11	COG0853	Aspartate 1-decarboxylase
PCMIPHHC_00961	gene	915	rluC			
PCMIPHHC_00961	CDS	915	rluC	5.4.99.24	COG0564	Ribosomal large subunit pseudouridine synthase C
PCMIPHHC_00962	gene	1233				
PCMIPHHC_00962	CDS	1233				hypothetical protein
PCMIPHHC_00963	gene	1272				
PCMIPHHC_00963	CDS	1272				hypothetical protein
PCMIPHHC_00964	gene	1320	glnA			
PCMIPHHC_00964	CDS	1320	glnA	6.3.1.2	COG0174	Glutamine synthetase
PCMIPHHC_00965	gene	1029				
PCMIPHHC_00965	CDS	1029				hypothetical protein
PCMIPHHC_00966	gene	1269				
PCMIPHHC_00966	CDS	1269				hypothetical protein
PCMIPHHC_00967	gene	951				
PCMIPHHC_00967	CDS	951				hypothetical protein
PCMIPHHC_00968	gene	654				
PCMIPHHC_00968	CDS	654				hypothetical protein
PCMIPHHC_00969	gene	654	moaA_2			
PCMIPHHC_00969	CDS	654	moaA_2			GTP 3',8-cyclase
PCMIPHHC_00970	gene	999	cytR			
PCMIPHHC_00970	CDS	999	cytR		COG1609	HTH-type transcriptional repressor CytR
PCMIPHHC_00971	gene	1521				
PCMIPHHC_00971	CDS	1521				hypothetical protein
PCMIPHHC_00972	gene	1416				
PCMIPHHC_00972	CDS	1416				hypothetical protein
PCMIPHHC_00973	gene	1479	glpK_1			
PCMIPHHC_00973	CDS	1479	glpK_1	2.7.1.30	COG0554	Glycerol kinase
PCMIPHHC_00974	gene	936	aptB			
PCMIPHHC_00974	CDS	936	aptB	2.2.1.-	COG3958	Apulose-4-phosphate transketolase subunit B
PCMIPHHC_00975	gene	861	aptA			
PCMIPHHC_00975	CDS	861	aptA	2.2.1.-	COG3959	Apulose-4-phosphate transketolase subunit A
PCMIPHHC_00976	gene	996	rbsC_2			
PCMIPHHC_00976	CDS	996	rbsC_2		COG1172	Ribose import permease protein RbsC
PCMIPHHC_00977	gene	1572	rbsA_2			
PCMIPHHC_00977	CDS	1572	rbsA_2	7.5.2.7	COG1129	Ribose import ATP-binding protein RbsA
PCMIPHHC_00978	gene	654				
PCMIPHHC_00978	CDS	654				hypothetical protein
PCMIPHHC_00979	gene	972	rbsB			
PCMIPHHC_00979	CDS	972	rbsB		COG1879	Ribose import binding protein RbsB
PCMIPHHC_00980	gene	408	rbsD			
PCMIPHHC_00980	CDS	408	rbsD	5.4.99.62	COG1869	D-ribose pyranase
PCMIPHHC_00981	gene	891	rbsK			
PCMIPHHC_00981	CDS	891	rbsK	2.7.1.15		Ribokinase
PCMIPHHC_00982	gene	564	lemA			
PCMIPHHC_00982	CDS	564	lemA		COG1704	Protein LemA
PCMIPHHC_00983	gene	717				
PCMIPHHC_00983	CDS	717				hypothetical protein
PCMIPHHC_00984	gene	1644				
PCMIPHHC_00984	CDS	1644				hypothetical protein
PCMIPHHC_00985	gene	1209	larC			
PCMIPHHC_00985	CDS	1209	larC	4.99.1.12		Pyridinium-3,5-bisthiocarboxylic acid mononucleotide nickel insertion protein
PCMIPHHC_00986	gene	756	larB			
PCMIPHHC_00986	CDS	756	larB	2.5.1.143	COG1691	Pyridinium-3,5-biscarboxylic acid mononucleotide synthase
PCMIPHHC_00987	gene	807	larE			
PCMIPHHC_00987	CDS	807	larE	4.4.1.37	COG1606	Pyridinium-3,5-bisthiocarboxylic acid mononucleotide synthase
PCMIPHHC_00988	gene	762	xerC			
PCMIPHHC_00988	CDS	762	xerC		COG4973	Tyrosine recombinase XerC
PCMIPHHC_00989	gene	549	ydaF			
PCMIPHHC_00989	CDS	549	ydaF	2.3.1.-	COG1670	Putative ribosomal N-acetyltransferase YdaF
PCMIPHHC_00990	gene	255				
PCMIPHHC_00990	CDS	255				hypothetical protein
PCMIPHHC_00991	gene	1251				
PCMIPHHC_00991	CDS	1251				hypothetical protein
PCMIPHHC_00992	gene	387				
PCMIPHHC_00992	CDS	387				hypothetical protein
PCMIPHHC_00993	gene	1350				
PCMIPHHC_00993	CDS	1350				hypothetical protein
PCMIPHHC_00994	gene	555				
PCMIPHHC_00994	CDS	555				hypothetical protein
PCMIPHHC_00995	gene	264	tusB			
PCMIPHHC_00995	CDS	264	tusB			Protein TusB
PCMIPHHC_00996	gene	354				
PCMIPHHC_00996	CDS	354				hypothetical protein
PCMIPHHC_00997	gene	357	dsrE			
PCMIPHHC_00997	CDS	357	dsrE	2.8.1.-	COG1553	Putative sulfurtransferase DsrE
PCMIPHHC_00998	gene	999				
PCMIPHHC_00998	CDS	999				hypothetical protein
PCMIPHHC_00999	gene	240				
PCMIPHHC_00999	CDS	240			COG0425	Putative sulfur carrier protein
PCMIPHHC_01000	gene	4605				
PCMIPHHC_01000	CDS	4605				hypothetical protein
PCMIPHHC_01001	gene	453				
PCMIPHHC_01001	CDS	453				hypothetical protein
PCMIPHHC_01002	gene	957				
PCMIPHHC_01002	CDS	957				hypothetical protein
PCMIPHHC_01003	gene	3027				
PCMIPHHC_01003	CDS	3027				hypothetical protein
PCMIPHHC_01004	gene	3372				
PCMIPHHC_01004	CDS	3372				hypothetical protein
PCMIPHHC_01005	gene	510				
PCMIPHHC_01005	CDS	510				hypothetical protein
PCMIPHHC_01006	gene	3042	rapA			
PCMIPHHC_01006	CDS	3042	rapA	3.6.4.-		RNA polymerase-associated protein RapA
PCMIPHHC_01007	gene	1755				
PCMIPHHC_01007	CDS	1755				hypothetical protein
PCMIPHHC_01008	gene	3870				
PCMIPHHC_01008	CDS	3870				hypothetical protein
PCMIPHHC_01009	gene	306				
PCMIPHHC_01009	CDS	306				hypothetical protein
PCMIPHHC_01010	gene	114				
PCMIPHHC_01010	CDS	114				hypothetical protein
PCMIPHHC_01011	gene	243				
PCMIPHHC_01011	CDS	243				hypothetical protein
PCMIPHHC_01012	gene	1089				
PCMIPHHC_01012	CDS	1089				hypothetical protein
PCMIPHHC_01013	gene	327				
PCMIPHHC_01013	CDS	327				hypothetical protein
PCMIPHHC_01014	gene	399				
PCMIPHHC_01014	CDS	399				hypothetical protein
PCMIPHHC_01015	gene	312				
PCMIPHHC_01015	CDS	312				hypothetical protein
PCMIPHHC_01016	gene	555				
PCMIPHHC_01016	CDS	555				hypothetical protein
PCMIPHHC_01017	gene	792				
PCMIPHHC_01017	CDS	792				IS200/IS605 family transposase ISTma1
PCMIPHHC_01018	gene	441				
PCMIPHHC_01018	CDS	441				IS200/IS605 family transposase ISTma1
PCMIPHHC_01019	gene	864				
PCMIPHHC_01019	CDS	864				hypothetical protein
PCMIPHHC_01020	gene	900	rhaS			
PCMIPHHC_01020	CDS	900	rhaS			HTH-type transcriptional activator RhaS
PCMIPHHC_01021	gene	1002	iolS_1			
PCMIPHHC_01021	CDS	1002	iolS_1	1.1.1.-	COG0667	Aldo-keto reductase IolS
PCMIPHHC_01022	gene	948				
PCMIPHHC_01022	CDS	948				hypothetical protein
PCMIPHHC_01023	gene	861	ytbE			
PCMIPHHC_01023	CDS	861	ytbE	1.-.-.-	COG0656	putative oxidoreductase YtbE
PCMIPHHC_01024	gene	408				
PCMIPHHC_01024	CDS	408				hypothetical protein
PCMIPHHC_01025	gene	1083				
PCMIPHHC_01025	CDS	1083				hypothetical protein
PCMIPHHC_01026	gene	477				
PCMIPHHC_01026	CDS	477				hypothetical protein
PCMIPHHC_01027	gene	2508				
PCMIPHHC_01027	CDS	2508				hypothetical protein
PCMIPHHC_01028	gene	1773				
PCMIPHHC_01028	CDS	1773				hypothetical protein
PCMIPHHC_01029	gene	1251	gdhA			
PCMIPHHC_01029	CDS	1251	gdhA	1.4.1.3	COG0334	Glutamate dehydrogenase
PCMIPHHC_01030	gene	420				
PCMIPHHC_01030	CDS	420				hypothetical protein
PCMIPHHC_01031	gene	882				
PCMIPHHC_01031	CDS	882				hypothetical protein
PCMIPHHC_01032	gene	1002				
PCMIPHHC_01032	CDS	1002				hypothetical protein
PCMIPHHC_01033	gene	1230				
PCMIPHHC_01033	CDS	1230				hypothetical protein
PCMIPHHC_01034	gene	1827				
PCMIPHHC_01034	CDS	1827				hypothetical protein
PCMIPHHC_01035	gene	1269	mdtL			
PCMIPHHC_01035	CDS	1269	mdtL			Multidrug resistance protein MdtL
PCMIPHHC_01036	gene	762	est			
PCMIPHHC_01036	CDS	762	est	3.1.1.1	COG1647	Carboxylesterase
PCMIPHHC_01037	gene	522				
PCMIPHHC_01037	CDS	522				hypothetical protein
PCMIPHHC_01038	gene	462				
PCMIPHHC_01038	CDS	462				hypothetical protein
PCMIPHHC_01039	gene	282				
PCMIPHHC_01039	CDS	282				hypothetical protein
PCMIPHHC_01040	gene	1209				
PCMIPHHC_01040	CDS	1209				hypothetical protein
PCMIPHHC_01041	gene	336				
PCMIPHHC_01041	CDS	336				hypothetical protein
PCMIPHHC_01042	gene	882				
PCMIPHHC_01042	CDS	882		7.6.2.-	COG1131	Multidrug efflux system ATP-binding protein
PCMIPHHC_01043	gene	792				
PCMIPHHC_01043	CDS	792				hypothetical protein
PCMIPHHC_01044	gene	600	bm3R1			
PCMIPHHC_01044	CDS	600	bm3R1			HTH-type transcriptional repressor Bm3R1
PCMIPHHC_01045	gene	243	grxC			
PCMIPHHC_01045	CDS	243	grxC		COG0695	Glutaredoxin 3
PCMIPHHC_01046	gene	1110				
PCMIPHHC_01046	CDS	1110				hypothetical protein
PCMIPHHC_01047	gene	1008	algA			
PCMIPHHC_01047	CDS	1008	algA		COG0662	Alginate biosynthesis protein AlgA
PCMIPHHC_01048	gene	1137	mnaA			
PCMIPHHC_01048	CDS	1137	mnaA	5.1.3.14	COG0381	UDP-N-acetylglucosamine 2-epimerase
PCMIPHHC_01049	gene	591	hisI			
PCMIPHHC_01049	CDS	591	hisI	3.5.4.19		Histidine biosynthesis bifunctional protein HisIE
PCMIPHHC_01050	gene	762	hisF			
PCMIPHHC_01050	CDS	762	hisF	4.3.2.10	COG0107	Imidazole glycerol phosphate synthase subunit HisF
PCMIPHHC_01051	gene	726	hisA			
PCMIPHHC_01051	CDS	726	hisA	5.3.1.16	COG0106	1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase
PCMIPHHC_01052	gene	606	hisH			
PCMIPHHC_01052	CDS	606	hisH	4.3.2.10	COG0118	Imidazole glycerol phosphate synthase subunit HisH
PCMIPHHC_01053	gene	588	hisB			
PCMIPHHC_01053	CDS	588	hisB	4.2.1.19		Imidazoleglycerol-phosphate dehydratase
PCMIPHHC_01054	gene	1008	hisC_1			
PCMIPHHC_01054	CDS	1008	hisC_1	2.6.1.9	COG0079	Histidinol-phosphate aminotransferase
PCMIPHHC_01055	gene	1287	hisD			
PCMIPHHC_01055	CDS	1287	hisD	1.1.1.23		Histidinol dehydrogenase
PCMIPHHC_01056	gene	627	hisG			
PCMIPHHC_01056	CDS	627	hisG	2.4.2.17	COG0040	ATP phosphoribosyltransferase
PCMIPHHC_01057	gene	819	hisZ			
PCMIPHHC_01057	CDS	819	hisZ		COG0124	ATP phosphoribosyltransferase regulatory subunit
PCMIPHHC_01058	gene	1209				
PCMIPHHC_01058	CDS	1209				IS200/IS605 family transposase IS1253A
PCMIPHHC_01059	gene	1266				
PCMIPHHC_01059	CDS	1266			COG1055	putative transporter
PCMIPHHC_01060	gene	858				
PCMIPHHC_01060	CDS	858				hypothetical protein
PCMIPHHC_01061	gene	618	minC			
PCMIPHHC_01061	CDS	618	minC		COG0850	putative septum site-determining protein MinC
PCMIPHHC_01062	gene	999	ysdC_1			
PCMIPHHC_01062	CDS	999	ysdC_1	3.4.11.-	COG1363	Putative aminopeptidase YsdC
PCMIPHHC_01063	gene	1020	ysdC_2			
PCMIPHHC_01063	CDS	1020	ysdC_2	3.4.11.-	COG1363	Putative aminopeptidase YsdC
PCMIPHHC_01064	gene	996	ysdC_3			
PCMIPHHC_01064	CDS	996	ysdC_3	3.4.11.-	COG1363	Putative aminopeptidase YsdC
PCMIPHHC_01065	gene	702				
PCMIPHHC_01065	CDS	702				hypothetical protein
PCMIPHHC_01066	gene	546				
PCMIPHHC_01066	CDS	546				hypothetical protein
PCMIPHHC_01067	gene	480				
PCMIPHHC_01067	CDS	480				hypothetical protein
PCMIPHHC_01068	gene	714	lptB_1			
PCMIPHHC_01068	CDS	714	lptB_1	3.6.3.-	COG1137	Lipopolysaccharide export system ATP-binding protein LptB
PCMIPHHC_01069	gene	516				
PCMIPHHC_01069	CDS	516				hypothetical protein
PCMIPHHC_01070	gene	306	cutA			
PCMIPHHC_01070	CDS	306	cutA		COG1324	Divalent-cation tolerance protein CutA
PCMIPHHC_01071	gene	999	kefC			
PCMIPHHC_01071	CDS	999	kefC			Glutathione-regulated potassium-efflux system protein KefC
PCMIPHHC_01072	gene	1599				
PCMIPHHC_01072	CDS	1599				hypothetical protein
PCMIPHHC_01073	gene	264	spoVS_3			
PCMIPHHC_01073	CDS	264	spoVS_3		COG2359	Stage V sporulation protein S
PCMIPHHC_01074	gene	1335				
PCMIPHHC_01074	CDS	1335				hypothetical protein
PCMIPHHC_01075	gene	1155				
PCMIPHHC_01075	CDS	1155				hypothetical protein
PCMIPHHC_01076	gene	1692	uidA			
PCMIPHHC_01076	CDS	1692	uidA	3.2.1.31	COG3250	Beta-glucuronidase
PCMIPHHC_01077	gene	1026	oppF_5			
PCMIPHHC_01077	CDS	1026	oppF_5		COG4608	Oligopeptide transport ATP-binding protein OppF
PCMIPHHC_01078	gene	999	oppD_6			
PCMIPHHC_01078	CDS	999	oppD_6		COG0444	Oligopeptide transport ATP-binding protein OppD
PCMIPHHC_01079	gene	1104				
PCMIPHHC_01079	CDS	1104				hypothetical protein
PCMIPHHC_01080	gene	984	dppB_2			
PCMIPHHC_01080	CDS	984	dppB_2		COG0601	Dipeptide transport system permease protein DppB
PCMIPHHC_01081	gene	1965	agpA_3			
PCMIPHHC_01081	CDS	1965	agpA_3			Periplasmic alpha-galactoside-binding protein
PCMIPHHC_01082	gene	1401	aglA_3			
PCMIPHHC_01082	CDS	1401	aglA_3	3.2.1.20	COG1486	Alpha-glucosidase
PCMIPHHC_01083	gene	759	glcR			
PCMIPHHC_01083	CDS	759	glcR		COG1349	HTH-type transcriptional repressor GlcR
PCMIPHHC_01084	gene	345				
PCMIPHHC_01084	CDS	345				hypothetical protein
PCMIPHHC_01085	gene	1143	rhaA			
PCMIPHHC_01085	CDS	1143	rhaA	5.3.1.14		L-rhamnose isomerase
PCMIPHHC_01086	gene	711	rhaD			
PCMIPHHC_01086	CDS	711	rhaD	4.1.2.19	COG0235	Rhamnulose-1-phosphate aldolase
PCMIPHHC_01087	gene	1425	rhaB			
PCMIPHHC_01087	CDS	1425	rhaB	2.7.1.5		Rhamnulokinase
PCMIPHHC_01088	gene	2961				
PCMIPHHC_01088	CDS	2961				hypothetical protein
PCMIPHHC_01089	gene	912				
PCMIPHHC_01089	CDS	912				hypothetical protein
PCMIPHHC_01090	gene	459				
PCMIPHHC_01090	CDS	459				hypothetical protein
PCMIPHHC_01091	gene	843	panC			
PCMIPHHC_01091	CDS	843	panC	6.3.2.1	COG0414	Pantothenate synthetase
PCMIPHHC_01092	gene	513				
PCMIPHHC_01092	CDS	513				hypothetical protein
PCMIPHHC_01093	gene	795	rsmC_1			
PCMIPHHC_01093	CDS	795	rsmC_1	2.1.1.172		Ribosomal RNA small subunit methyltransferase C
PCMIPHHC_01094	gene	432	rpiB			
PCMIPHHC_01094	CDS	432	rpiB	5.3.1.6	COG0698	Ribose-5-phosphate isomerase B
PCMIPHHC_01095	gene	342				
PCMIPHHC_01095	CDS	342				Putative anti-sigma factor antagonist
PCMIPHHC_01096	gene	594	lexA			
PCMIPHHC_01096	CDS	594	lexA	3.4.21.88	COG1974	LexA repressor
PCMIPHHC_01097	gene	375				
PCMIPHHC_01097	CDS	375			COG1371	Protein archease
PCMIPHHC_01098	gene	2415	gyrA			
PCMIPHHC_01098	CDS	2415	gyrA	5.6.2.2	COG0188	DNA gyrase subunit A
PCMIPHHC_01099	gene	1890	metG			
PCMIPHHC_01099	CDS	1890	metG	6.1.1.10		Methionine--tRNA ligase
PCMIPHHC_01100	gene	849				
PCMIPHHC_01100	CDS	849				hypothetical protein
PCMIPHHC_01101	gene	669				
PCMIPHHC_01101	CDS	669				hypothetical protein
PCMIPHHC_01102	gene	432	trkA			
PCMIPHHC_01102	CDS	432	trkA		COG0569	Trk system potassium uptake protein TrkA
PCMIPHHC_01103	gene	657				
PCMIPHHC_01103	CDS	657				hypothetical protein
PCMIPHHC_01104	gene	1488	trkH			
PCMIPHHC_01104	CDS	1488	trkH		COG0168	Trk system potassium uptake protein TrkH
PCMIPHHC_01105	gene	1263	hisS			
PCMIPHHC_01105	CDS	1263	hisS	6.1.1.21	COG0124	Histidine--tRNA ligase
PCMIPHHC_01106	gene	522				
PCMIPHHC_01106	CDS	522				hypothetical protein
PCMIPHHC_01107	gene	831				
PCMIPHHC_01107	CDS	831				hypothetical protein
PCMIPHHC_01108	gene	1641	argS			
PCMIPHHC_01108	CDS	1641	argS	6.1.1.19		Arginine--tRNA ligase
PCMIPHHC_01109	gene	1320	rlmCD			
PCMIPHHC_01109	CDS	1320	rlmCD	2.1.1.189	COG2265	23S rRNA (uracil-C(5))-methyltransferase RlmCD
PCMIPHHC_01110	gene	1296	purB			
PCMIPHHC_01110	CDS	1296	purB	4.3.2.2	COG0015	Adenylosuccinate lyase
PCMIPHHC_01111	gene	1194	purA			
PCMIPHHC_01111	CDS	1194	purA	6.3.4.4	COG0104	Adenylosuccinate synthetase
PCMIPHHC_01112	gene	942	argF			
PCMIPHHC_01112	CDS	942	argF	2.1.3.3	COG0078	Ornithine carbamoyltransferase
PCMIPHHC_01113	gene	594	tmk			
PCMIPHHC_01113	CDS	594	tmk	2.7.4.9	COG0125	Thymidylate kinase
PCMIPHHC_01114	gene	1101				
PCMIPHHC_01114	CDS	1101				hypothetical protein
PCMIPHHC_01115	gene	564	yfcE			
PCMIPHHC_01115	CDS	564	yfcE	3.1.4.-	COG0622	Phosphodiesterase YfcE
PCMIPHHC_01116	gene	723	rnc			
PCMIPHHC_01116	CDS	723	rnc	3.1.26.3	COG0571	Ribonuclease 3
PCMIPHHC_01117	gene	954				
PCMIPHHC_01117	CDS	954				hypothetical protein
PCMIPHHC_01118	gene	321				
PCMIPHHC_01118	CDS	321				hypothetical protein
PCMIPHHC_01119	gene	1359	ndhB_1			
PCMIPHHC_01119	CDS	1359	ndhB_1	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit 2, chloroplastic
PCMIPHHC_01120	gene	372				
PCMIPHHC_01120	CDS	372				hypothetical protein
PCMIPHHC_01121	gene	243				
PCMIPHHC_01121	CDS	243				hypothetical protein
PCMIPHHC_01122	gene	237				
PCMIPHHC_01122	CDS	237				hypothetical protein
PCMIPHHC_01123	gene	669				
PCMIPHHC_01123	CDS	669				hypothetical protein
PCMIPHHC_01124	gene	603				
PCMIPHHC_01124	CDS	603				hypothetical protein
PCMIPHHC_01125	gene	798				
PCMIPHHC_01125	CDS	798				hypothetical protein
PCMIPHHC_01126	gene	270				
PCMIPHHC_01126	CDS	270				hypothetical protein
PCMIPHHC_01127	gene	939				
PCMIPHHC_01127	CDS	939				hypothetical protein
PCMIPHHC_01128	gene	678				
PCMIPHHC_01128	CDS	678				hypothetical protein
PCMIPHHC_01129	gene	651				
PCMIPHHC_01129	CDS	651				hypothetical protein
PCMIPHHC_01130	gene	1608				
PCMIPHHC_01130	CDS	1608				hypothetical protein
PCMIPHHC_01131	gene	1164	pilQ			
PCMIPHHC_01131	CDS	1164	pilQ			Type IV pilus biogenesis and competence protein PilQ
PCMIPHHC_01132	gene	1107				
PCMIPHHC_01132	CDS	1107				hypothetical protein
PCMIPHHC_01133	gene	1050				
PCMIPHHC_01133	CDS	1050				hypothetical protein
PCMIPHHC_01134	gene	1311	ugpB			
PCMIPHHC_01134	CDS	1311	ugpB		COG1653	sn-glycerol-3-phosphate-binding periplasmic protein UgpB
PCMIPHHC_01135	gene	867	ugpA			
PCMIPHHC_01135	CDS	867	ugpA		COG1175	sn-glycerol-3-phosphate transport system permease protein UgpA
PCMIPHHC_01136	gene	831				
PCMIPHHC_01136	CDS	831				hypothetical protein
PCMIPHHC_01137	gene	1827				
PCMIPHHC_01137	CDS	1827				hypothetical protein
PCMIPHHC_01138	gene	354				
PCMIPHHC_01138	CDS	354				hypothetical protein
PCMIPHHC_01139	gene	405				
PCMIPHHC_01139	CDS	405				hypothetical protein
PCMIPHHC_01140	gene	1839				
PCMIPHHC_01140	CDS	1839				hypothetical protein
PCMIPHHC_01141	gene	495				
PCMIPHHC_01141	CDS	495				hypothetical protein
PCMIPHHC_01142	gene	492	ftnA			
PCMIPHHC_01142	CDS	492	ftnA	1.16.3.2		Bacterial non-heme ferritin
PCMIPHHC_01143	gene	654	mtnN			
PCMIPHHC_01143	CDS	654	mtnN	3.2.2.9		5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase
PCMIPHHC_01144	gene	885	pta_1			
PCMIPHHC_01144	CDS	885	pta_1	2.3.1.8	COG0280	Phosphate acetyltransferase
PCMIPHHC_01145	gene	1236	lysN			
PCMIPHHC_01145	CDS	1236	lysN	2.6.1.39	COG1167	2-aminoadipate transaminase
PCMIPHHC_01146	gene	918				
PCMIPHHC_01146	CDS	918				hypothetical protein
PCMIPHHC_01147	gene	1239				
PCMIPHHC_01147	CDS	1239				hypothetical protein
PCMIPHHC_01148	gene	1257				
PCMIPHHC_01148	CDS	1257				hypothetical protein
PCMIPHHC_01149	gene	1113				
PCMIPHHC_01149	CDS	1113			COG0683	Leu/Ile/Val-binding protein 
PCMIPHHC_01150	gene	900	livH			
PCMIPHHC_01150	CDS	900	livH		COG0559	High-affinity branched-chain amino acid transport system permease protein LivH
PCMIPHHC_01151	gene	1077				
PCMIPHHC_01151	CDS	1077				hypothetical protein
PCMIPHHC_01152	gene	855	lptB_2			
PCMIPHHC_01152	CDS	855	lptB_2	3.6.3.-	COG1137	Lipopolysaccharide export system ATP-binding protein LptB
PCMIPHHC_01153	gene	720	livF			
PCMIPHHC_01153	CDS	720	livF		COG0410	High-affinity branched-chain amino acid transport ATP-binding protein LivF
PCMIPHHC_01154	gene	648	IMPDH_2			
PCMIPHHC_01154	CDS	648	IMPDH_2	1.1.1.205		Inosine-5'-monophosphate dehydrogenase
PCMIPHHC_01155	gene	651	dsbD			
PCMIPHHC_01155	CDS	651	dsbD	1.8.1.8		Thiol:disulfide interchange protein DsbD
PCMIPHHC_01156	gene	660				
PCMIPHHC_01156	CDS	660				hypothetical protein
PCMIPHHC_01157	gene	1593	mcp2			
PCMIPHHC_01157	CDS	1593	mcp2		COG0840	Methyl-accepting chemotaxis protein 2
PCMIPHHC_01158	gene	441				
PCMIPHHC_01158	CDS	441				hypothetical protein
PCMIPHHC_01159	gene	1140				
PCMIPHHC_01159	CDS	1140				hypothetical protein
PCMIPHHC_01160	gene	219				
PCMIPHHC_01160	CDS	219				hypothetical protein
PCMIPHHC_01161	gene	1620	mcp3			
PCMIPHHC_01161	CDS	1620	mcp3		COG0840	Methyl-accepting chemotaxis protein 3
PCMIPHHC_01162	gene	1164				
PCMIPHHC_01162	CDS	1164		3.1.4.-	COG3437	Cyclic di-GMP phosphodiesterase
PCMIPHHC_01163	gene	1200	icd			
PCMIPHHC_01163	CDS	1200	icd	1.1.1.42	COG0538	Isocitrate dehydrogenase [NADP]
PCMIPHHC_01164	gene	1008	dppB_3			
PCMIPHHC_01164	CDS	1008	dppB_3		COG0601	Dipeptide transport system permease protein DppB
PCMIPHHC_01165	gene	1506	dppA_2			
PCMIPHHC_01165	CDS	1506	dppA_2		COG0747	Periplasmic dipeptide transport protein
PCMIPHHC_01166	gene	978	oppD_7			
PCMIPHHC_01166	CDS	978	oppD_7		COG0444	Oligopeptide transport ATP-binding protein OppD
PCMIPHHC_01167	gene	972	oppD_8			
PCMIPHHC_01167	CDS	972	oppD_8		COG0444	Oligopeptide transport ATP-binding protein OppD
PCMIPHHC_01168	gene	864	ddpC			
PCMIPHHC_01168	CDS	864	ddpC		COG1173	putative D,D-dipeptide transport system permease protein DdpC
PCMIPHHC_01169	gene	651	pgl			
PCMIPHHC_01169	CDS	651	pgl	3.1.1.31	COG0363	6-phosphogluconolactonase
PCMIPHHC_01170	gene	1491	zwf2			
PCMIPHHC_01170	CDS	1491	zwf2	1.1.1.49	COG0364	Glucose-6-phosphate 1-dehydrogenase 2
PCMIPHHC_01171	gene	384				
PCMIPHHC_01171	CDS	384				hypothetical protein
PCMIPHHC_01172	gene	798				
PCMIPHHC_01172	CDS	798				hypothetical protein
PCMIPHHC_01173	gene	684				
PCMIPHHC_01173	CDS	684				hypothetical protein
PCMIPHHC_01174	gene	723				
PCMIPHHC_01174	CDS	723				hypothetical protein
PCMIPHHC_01175	gene	945				
PCMIPHHC_01175	CDS	945				hypothetical protein
PCMIPHHC_01176	gene	921				
PCMIPHHC_01176	CDS	921				hypothetical protein
PCMIPHHC_01177	gene	1341				
PCMIPHHC_01177	CDS	1341			COG2239	Magnesium transporter MgtE
PCMIPHHC_01178	gene	681				
PCMIPHHC_01178	CDS	681				hypothetical protein
PCMIPHHC_01179	gene	1473				
PCMIPHHC_01179	CDS	1473				hypothetical protein
PCMIPHHC_01180	gene	1677	korA_2			
PCMIPHHC_01180	CDS	1677	korA_2	1.2.7.3	COG0674	2-oxoglutarate oxidoreductase subunit KorA
PCMIPHHC_01181	gene	849				
PCMIPHHC_01181	CDS	849				hypothetical protein
PCMIPHHC_01182	gene	1125	hemW			
PCMIPHHC_01182	CDS	1125	hemW		COG0635	Heme chaperone HemW
PCMIPHHC_01183	gene	573				
PCMIPHHC_01183	CDS	573				hypothetical protein
PCMIPHHC_01184	gene	834	glgP_1			
PCMIPHHC_01184	CDS	834	glgP_1	2.4.1.1	COG0058	Glycogen phosphorylase
PCMIPHHC_01185	gene	1626	glgP_2			
PCMIPHHC_01185	CDS	1626	glgP_2	2.4.1.1	COG0058	Glycogen phosphorylase
PCMIPHHC_01186	gene	714	fabG_1			
PCMIPHHC_01186	CDS	714	fabG_1	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
PCMIPHHC_01187	gene	1857				
